pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,23.08,"The product name does not contain explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product name suggests it is a type of candy, which typically comes in packages. Without explicit pack indicators, a single package assumption is reasonable.",10394735,4897058441628,Teimim Bobo Peelable Green Grapes פאדג סוכריות גומי מתקלף ענבים ירוקים 130 (₪23.08 ל-),Teimim Bobo Peelable Green Grapes פאדג סוכריות גומי מתקלף ענבים ירוקים 130 (₪23.08 ל-),23.08,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,30.34,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name 'Teimim Takes Cobra טאקיז קוברה חריףףף' does not provide specific quantity information, so a default assumption of a single package is made.",10394736,757528050887,Teimim Takes Cobra טאקיז קוברה חריףףף (₪30.34 ל-),Teimim Takes Cobra טאקיז קוברה חריףףף (₪30.34 ל-),30.34,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,package,47.83,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product name suggests it is a type of gum, which typically comes in packages. Without explicit pack indicators, a single package assumption is reasonable.",10394737,6911316223400,Teimim Mentos Ice orange מנטוס אייס מסטיק ללא סוכר בטעם תפוז ואשכולית (₪47.83 ל-),Teimim Mentos Ice orange מנטוס אייס מסטיק ללא סוכר בטעם תפוז ואשכולית (₪47.83 ל-),47.83,מזון ומשקאות/חטיפים וממתקים/מסטיקים,52001
1,package,47.83,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is a type of gum, which typically comes in packages. Without explicit pack indicators, it's reasonable to assume a single package.",10394738,6911316223004,Teimim Mentos Ice Passion Fruit מנטוס אייס מסטיק ללא סוכר בטעם פסיפלורה (₪47.83 ל-),Teimim Mentos Ice Passion Fruit מנטוס אייס מסטיק ללא סוכר בטעם פסיפלורה (₪47.83 ל-),47.83,מזון ומשקאות/חטיפים וממתקים/מסטיקים,52001
1,package,20.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests it is a single package of Mentos Orange, but lacks explicit quantity indicators.",10394739,8723400828655,מנטוס Mentos Orange מנטוס בטעם תפוז (₪20 ל-),מנטוס Mentos Orange מנטוס בטעם תפוז (₪20 ל-),20.0,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,13.7,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product name suggests it is a package of Oreo Mini Original cookies, but without explicit pack indicators, a single package assumption is reasonable.",10394740,7622300761349,אוראו Oreo Mini Original עוגיות אוראו מיני אוריגינל 73 (₪13.70 ל-),אוראו Oreo Mini Original עוגיות אוראו מיני אוריגינל 73 (₪13.70 ל-),13.7,מזון ומשקאות/חטיפים וממתקים/ופלים ועוגיות,52001
1,package,20.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a pack of Mentos candies, which typically come in a single package unless otherwise specified.",10394741,8723400828679,מנטוס Mentos Fruits מנטוס סוכריות בטעמי פירות (₪20 ל-),מנטוס Mentos Fruits מנטוס סוכריות בטעמי פירות (₪20 ל-),20.0,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,13.89,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is reasonable to assume this is a single package of cookies.",medium,"The product name suggests a single package of cookies, as there are no indicators of multiple units or specific volume/weight measurements.",10394742,5056357914236,m&m M&M Mini cookies אמ אנד אמ עוגיות עם סוכריות 180 (₪13.89 ל-),m&m M&M Mini cookies אמ אנד אמ עוגיות עם סוכריות 180 (₪13.89 ל-),13.89,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,72.73,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product name suggests a type of candy or snack, which typically comes in single packages unless otherwise specified.",10394743,8990800025339,Chupa Chups Chupa Chupa Cotton bubble gum שערות סבתא מסטיק בטעם אבטיח (₪72.73 ל-),Chupa Chups Chupa Chupa Cotton bubble gum שערות סבתא מסטיק בטעם אבטיח (₪72.73 ל-),72.73,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,12.5,"The product name includes a weight measurement (360g), which indicates it is a single package of candy. There are no explicit pack quantity indicators such as 'מארז' or 'יחידות'. Therefore, it is assumed to be one package.",high,The weight measurement (360g) suggests this is a single package of M&M Minis.,10394744,5900951314421,m&m M&M Minis 360g סוכריות אם אנד אם מיני (₪12.50 ל-),m&m M&M Minis 360g סוכריות אם אנד אם מיני (₪12.50 ל-),12.5,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
