pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,254.0,"The product name 'לוריאל גולדן אייג קרם יום 50 מל' contains a volume measurement (50 מל), indicating it is a single bottle of cream. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",7100,3600523216086,לוריאל גולדן אייג קרם יום 50 מל,L'OREAL PARIS GOLDEN AGE קרם יום (₪254 ל-),254.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
1,package,202.25,"The product name does not contain any explicit pack quantity indicators such as 'מארז', 'יחידות', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is a sunscreen cream, which is typically sold as a single unit unless otherwise specified.",7102,3701129803691,ביודרמה פוטודרם קרם הגנה AKN SPF30,קרם הגנה AKN SPF30 מעניק מראה מאט (₪202.25 ל-),202.25,טיפוח/הגנה מהשמש,52001
1,package,222.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cream, which typically comes in a single package unless otherwise specified.",7106,4005900545688,ניוואה Q10 קרם יום המסייע למניעת מראה סי,Q10 POWER קרם יום SPF30 (₪222 ל-),222.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
1,bottle,31.96,"The product name contains a volume measurement (250 ml), indicating it is a single bottle of shampoo. No explicit pack quantity indicators are present.",high,"The product is a shampoo with a specified volume, which is treated as a single bottle.",7110,7290111099472,דר עור דרמו הייר שמפו טיפולי לקשקשים 250,דרמו עור שמפו טיפולי לקשקשים (₪31.96 ל-),31.96,טיפוח/טיפוח שיער/שמפו,52001
1,bottle,29.23,"The product name contains a volume measurement (400 מל), indicating it is a single bottle of bath oil. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a volume-based item, so the pack quantity is determined by the single bottle size.",7113,7290012491443,מאמי קייר שמן אמבט לתינוק 400 מל,שמן אמבט לתינוק קלנדולה קמומיל (₪29.23 ל-),29.23,תינוקות ופעוטות/רחצת תינוקות/שמן רחצה לתינוק,52001
1,bottle,8.18,"The product name includes a volume measurement (500 מל), indicating it is a single bottle of hair conditioner. No other pack indicators are present.",high,"The product is a hair conditioner with a specified volume, treated as a single bottle.",7115,7290017637549,MB מרכך לשיער בלונד/בהיר 500 מל BLOND,MB מרכך לשיער בלונד/בהיר BLOND (₪8.18 ל-),8.18,טיפוח/טיפוח שיער/מרכך,52001
1,bottle,174.81,"The product name does not contain explicit pack quantity indicators like 'מארז' or 'יחידות'. It is a facial moisturizer, which typically comes in a single bottle. Therefore, I assume a pack quantity of 1 with the unit type 'bottle'.",high,"The product is a facial moisturizer, which is usually sold as a single item in a bottle. No volume or weight measurements are present in the name, but the assumption of a single bottle is standard for this type of product.",7116,3337875904513,סרווה תחליב לחות לפנים לעור שמן,קרם לחות לפנים לעור מעורב עד שמן (₪174.81 ל-),174.81,טיפוח/טיפוח פנים/קרם פנים,52001
1,package,13.8,"The product name 'לייף וולנס אגוזי מלך קלופים חצויים 50 גר' contains a weight measurement (50 גרם), which indicates it is a weight-based item. Therefore, it is treated as a single package.",high,"The product is a weight-based item (50 grams), so it is considered a single package with high confidence.",7117,7290113825383,לייף וולנס אגוזי מלך קלופים חצויים 50 גר,אגוזי מלך קלופים חצויים (₪13.80 ל-),13.8,מזון ומשקאות/פיצוחים ופירות יבשים,52001
1,bottle,41.8,"The product name contains a volume measurement (50 מל), indicating it is a single bottle of roll-on deodorant. No other pack indicators are present.",high,"The product is a roll-on deodorant with a specified volume, which is typically sold as a single unit.",7119,59095286,דאב דאו רולאון בניחוח פסיפלורה 50 מל,רול-און בניחוח פסיפלורה (₪41.80 ל-),41.8,טיפוח/דאודורנטים/דאודורנט רול און,52001
1,package,484.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cream, which typically comes in a single package unless otherwise specified.",7120,3337875646796,וישי נאובדיול רוז פלטיניום קרם לילה,נאובדיול רוז פלטיניום קרם לילה (₪484 ל-),484.0,טיפוח/טיפוח פנים/קרם פנים,52001
1,bottle,20.18,"The product name 'דר פישר אמול פורטה שמן רחצה טיפולי 500מל' contains a volume measurement (500ml), indicating it is a single bottle. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",7122,7290013462039,דר פישר אמול פורטה שמן רחצה טיפולי 500מל,שמן רחצה טיפולי לתינוק (₪20.18 ל-),20.18,תינוקות ופעוטות/רחצת תינוקות/שמן רחצה לתינוק,52001
1,bar,16.16,"The product name 'סניקרס קרימי חטיף 36.5 גרם' includes a weight measurement (36.5 גרם), indicating it is a single item. Therefore, pack_quantity is set to 1 and unit_type to 'bar'.",high,"The weight measurement suggests this is a single candy bar, consistent with typical retail packaging for such products.",7123,5900951310379,סניקרס קרימי חטיף 36.5 גרם,סניקרס קרימי חטיף במילוי חמאת בוטנים (₪16.16 ל-),16.16,מזון ומשקאות/חטיפים וממתקים/חטיפים מתוקים,52001
