pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,4.63,"The product name 'פלמוליב סבון ידיים שקדים 300 מל' contains a volume measurement (300 מל), indicating it is a single bottle of liquid soap. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, and there are no other pack indicators present.",8181,8003520012906,פלמוליב סבון ידיים שקדים 300 מל,ידיים שקדים (₪4.63 ל-),4.63,טיפוח/אמבט וניקוי גוף/סבון ידיים נוזלי,52001
1,bottle,45.2,"The product name 'פרודונטקס מ.שיניים אורגינל 75 מל' includes a volume measurement (75 מל), indicating it is a single bottle of toothpaste. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",8184,7290016866650,פרודונטקס מ.שיניים אורגינל 75 מל,שיניים אורגינל (₪45.20 ל-),45.2,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים לטיפול בחניכיים,52001
1,bottle,3.85,"The product name includes a volume measurement (750מל), indicating it is a single bottle of shower gel. No explicit pack quantity indicators are present.",high,"The product is a liquid shower gel, typically sold by volume, confirming the use of 'bottle' as the unit type.",8185,8714789733289,פלמוליב נטורלס תחליב רחצה 750מל חלב ודבש,תחליב רחצה חלב ודבש (₪3.85 ל-),3.85,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,1704.0,"The product name 'לנקום אבסולו BX קרם יום 50 מל' includes a volume measurement (50 מל), indicating it is a single bottle of cream. Therefore, pack_quantity is set to 1 and unit_type to 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",8186,3605532972640,לנקום אבסולו BX קרם יום 50 מל,"ABSOLUE BX קרם יום (₪1,704 ל-)",1704.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
9,roll,177.57,"The canonical name 'נייר טואלט דו שכבתי לבן 9 גלילים' indicates 9 rolls of toilet paper. Therefore, pack_quantity is 9. The normalized price is calculated as current_price (₪19.73) multiplied by pack_quantity (9), resulting in ₪177.57.",high,"The product name explicitly states '9 גלילים', which means 9 rolls, providing a clear pack quantity.",8188,5029053002408,קלינקס נייר טואלט לבן,נייר טואלט דו שכבתי לבן 9 גלילים (₪19.73 ל-100 מטר),19.73,לבית/ניקיון ותחזוקת הבית/נייר טואלט,52001
1,bottle,7.49,"The product name contains a volume measurement (680 מל), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a hair mask with a specified volume, typical for single bottle packaging.",8189,3600524021900,אלביב מסכה דרים לונג תלתלים 680 מל,לשיער - לחות מירבית לתלתלים (₪7.49 ל-),7.49,טיפוח/טיפוח שיער/תכשירים לטיפול וטיפוח השיער/מסיכות לשיער,52001
1,unit,27.45,"The product name does not contain any explicit pack quantity indicators such as 'מארז', 'יחידות', or 'זוג'. The canonical name indicates a price per unit, suggesting the product is sold individually. Therefore, assume a single unit.",medium,"The product is a pacifier, typically sold individually unless otherwise specified. The price per unit in the canonical name supports this assumption.",8190,9001616202155,מאם מוצצים סיליקון 16+ חיות תכלת שמנת,סיליקון 16+ חודשים כחול (₪27.45 ליחידה),27.45,תינוקות ופעוטות/מוצצים ונשכנים/מוצצי סיליקון,52001
1,bottle,6.87,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It is a cream, which typically comes in a single bottle or tube. Therefore, it is assumed to be one bottle.",high,"The product is a body cream, which is typically sold as a single bottle or tube. No volume or weight measurement is provided in the name, but the assumption of a single bottle is standard for such products.",8194,7290017917764,ד.פישר אפקטיב קר קרם גוף מועשר בשמן ארגן,"ד""ר פישר אפקטיב קר קרם גוף מועשר בשמן ארגן (₪6.87 ל-)",6.87,טיפוח/טיפוח גוף/קרם גוף,52001
1,bottle,97.5,"The product name does not contain explicit pack quantity indicators such as units, capsules, or wipes. It does not specify a volume or weight measurement either. Therefore, it is assumed to be a single item, likely a bottle of lotion.",medium,"The product is a lotion with SPF, typically sold as a single bottle. No explicit pack indicators were found in the name.",8203,9005800379661,ניוואה לומינוס 630 תחליב לחות עם מקדם 02,LUMINOUS 630 תחליב לחות CC עם מקדם הגנה SPF30 גוון 02 (₪287.50 ל-),97.5,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,3668103
1,bottle,836.33,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. The name suggests it is a serum, which typically comes in a single bottle. Therefore, it is assumed to be one bottle.",high,"The product is a serum, which is typically sold in single bottles. No volume or weight measurements are present in the name, but the nature of the product supports the assumption of a single bottle.",8204,3661434011931,אוריאז סיקה-דיילי סרום מתקן אינטנסיבי,אוריאז' סיקה-דיילי סרום מתקן אינטנסיבי (₪836.33 ל-),836.33,טיפוח/טיפוח פנים/סרום פנים,52001
1,package,19.54,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a chocolate item, which typically comes in single packages unless otherwise specified.",8205,7290119383498,דובאי שוקולד חלב במילוי פיסטוק וקדאיף,שוקולד חלב מעולה במילוי קרם בטעם פיסטוק ושערות קדאיף (₪19.54 ל-),19.54,מזון ומשקאות/שוקולד/טבלאות שוקולד,52001
1,bottle,45.2,"The product name 'got2b ווקס 75 מל' contains a volume measurement (75 מל), indicating it is a single bottle of product. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",8207,5410091709716,got2b ווקס 75 מל,ווקס למראה קשוח במיוחד אחיזה 6 (₪45.20 ל-),45.2,טיפוח/טיפוח שיער/תכשירים לעיצוב השיער/ג'ל לשיער,52001
1,bottle,18.36,"The product name 'דר אורגניק תחליב רחצה בתוספת אלוורה' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a liquid product, likely measured by volume, but no specific volume is mentioned. Therefore, it is assumed to be a single bottle.",medium,Assumed to be a single bottle of body wash due to the nature of the product and lack of explicit pack indicators.,8208,5060176671652,דר אורגניק תחליב רחצה בתוספת אלוורה,"ד""ר אורגניק תחליב רחצה בתוספת אלוורה (₪18.36 ל-)",18.36,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
