pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,28.11,"The product name 'ניוואה סאן ספריי הגנה 270 מל SPF50' contains a volume measurement (270 מל), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The volume measurement clearly indicates a single bottle, consistent with the rules for volume-based products.",3317,6001051004966,ניוואה סאן ספריי הגנה 270 מל SPF50,סאן ספריי הגנה ולחות +SPF50 (₪28.11 ל-),28.11,טיפוח/הגנה מהשמש,52001
1,bottle,6.97,"The product name includes a volume measurement (400 מל), indicating it is a single bottle of product. No explicit pack quantity indicators are present.",high,"The product is a hair moisturizer with a specified volume, treated as a single bottle.",3320,7290010382811,נטורל.פ לחות קלילה לשיער מתולתל 400 מל,לחות קלילה על בסיס מים לשיער מתולתל (₪6.97 ל-),6.97,טיפוח/טיפוח שיער/תכשירים לטיפול וטיפוח השיער/לחות לשיער,52001
3,unit,44.91,"The product name 'שיק אינטואישן סנסיטיב נשים סכיני גילוח*3' indicates a pack of 3 razors. The price per unit is ₪14.97, so the total price for 3 units is 14.97 × 3 = 44.91.",high,The product name explicitly mentions '3' which indicates the pack quantity.,3322,6937266700785,שיק אינטואישן סנסיטיב נשים סכיני גילוח*3,סנסיטיב אלוורה מחסנית סכיני גילוח רב פעמיים לנשים (₪14.97 ליחידה),14.97,טיפוח/גילוח והסרת שיער/גילוח והסרת שיער נשים,52001
1,package,7.63,"The product name does not contain any explicit pack quantity indicators such as 'מארז', 'יחידות', or similar. It also does not mention volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is likely a single package of oatmeal with chocolate and chia seeds, as there are no indicators of multiple units or specific volume/weight measurements.",3324,7290116534831,תלמה דייסת שיבולת שועל שוקולד מריר וציה,תלמה דייסת שיבולת שועל עם נטיפי שוקולד מריר מפנקים וזרעי צ'יה (₪7.63 ל-),7.63,מזון ומשקאות/דגנים וחטיפים/דגני בוקר וגרנולה/גרנולה ומוזלי,52001
1,package,239.8,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a facial sunscreen cream, which typically comes in a single package. No explicit pack indicators were found in the product name.",3327,7290121164085,סבוקלם סאן פרוטקט קרם הגנה לפנים SPF50+,פרוטקט קרם הגנה לפנים SPF50+ (₪239.80 ל-),239.8,טיפוח/הגנה מהשמש,52001
1,bottle,94.29,"The product name contains no explicit pack quantity indicators and includes a volume measurement (implied by the nature of a gel product). Therefore, it is treated as a single bottle.",high,"The product is a moisturizing gel, typically sold in a single bottle format. No explicit pack indicators are present, and the nature of the product suggests a single unit.",3330,3600523363193,לוריאל הידרה גינייס גל לחות לעור יבש,L'OREAL PARIS HYDRA GENIUS ג'ל לחות קליל עד 72 שעות לעור רגיל עד יבש (₪94.29 ל-),94.29,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
1,package,8.45,"The product name 'מטרנה דייסה קורנפלור' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a single package of cornflour porridge, typical for retail products without explicit pack indicators.",3332,7290006992161,מטרנה דייסה קורנפלור,קורנפלור 6+ חודשים (₪8.45 ל-),8.45,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/דייסות ומחיות לתינוקות,52001
1,package,24.83,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a type of gum, which typically comes in a single package unless otherwise specified.",3333,80995128,מנטוס מסטיק בקבוק מעוגל בטעם הדרים,מנטוס מסטיק מנטוס ללא סוכר בטעם הדרים בתוספת ויטמינים (₪24.83 ל-),24.83,מזון ומשקאות/חטיפים וממתקים/מסטיקים,52001
1,package,126.0,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It also does not contain volume or weight measurements that would suggest a single bottle or package. Therefore, it is reasonable to assume this is a single package.",medium,"The product is a BB cream, which typically comes in a single package without explicit quantity indicators.",3334,3600542415071,גרניה סקין נטורלס קרם לחות BB גוון ללא ש,GARNIER SKIN NATURALS קרם לחות BB בתוספת גוון ללא שמן 01 (₪126 ל-),126.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
2,pair,45.9,"The product name contains the word 'זוג', which indicates a pair. Therefore, the pack quantity is 2. The current price is per unit, so the normalized price is calculated as 22.95 × 2.",high,"The use of 'זוג' clearly indicates that the product is sold as a pair, which aligns with the canonical name and pricing structure.",3335,4008600284918,נוק זוג מוצץ סיליקון דיסני מיקי 0-6 שחור,מוצצים מיקי מאוס לגילאי 0-6 חודשים (₪22.95 ליחידה),22.95,תינוקות ופעוטות/מוצצים ונשכנים/מוצצי סיליקון,52001
1,bottle,221.8,"The product name contains a volume measurement (50 מל), indicating it is a single bottle of 50ml. No other pack indicators are present.",high,"The product is a cream with a specified volume, typical for single bottle packaging.",3336,7290011771201,סבוקלם דרמו קר קרם לחות אקטיב 50 מל,קר קרם לחות אקטיב (₪221.80 ל-),221.8,טיפוח/טיפוח פנים/קרם פנים,52001
1,bottle,4.98,"The product name includes a volume measurement (500 מל), indicating it is a single bottle of shampoo. Therefore, pack_quantity is set to 1 and unit_type to 'bottle'.",high,"The product is a volume-based item, and the price is given per bottle.",3338,3574669907248,גונסונס שמפו טיפות של ברק 500 מל,ג'ונסונס ג'ונסון שמפו טיפות של ברק (₪4.98 ל-),4.98,טיפוח/טיפוח ילדים/סירוק קל,52001
1,package,41.2,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is a toothpaste, which is typically sold as a single item unless otherwise specified. No explicit pack indicators were found in the product name.",3341,8006540883129,אורל בי 3D WHITE EXPRESS משחה-מבריקה,3D WHITE ADVANCED EXEPRESS משחת שיניים - להלבנה מבריקה (₪41.20 ל-),41.2,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים להלבנה,52001
1,bottle,30.45,"The product name 'דר פישר אמול פורטה לתינוק 200 מל' contains a volume measurement (200 מל), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a liquid measured in milliliters, so it is treated as a single bottle.",3343,7290012367823,דר פישר אמול פורטה לתינוק 200 מל,רחצה טיפולי לעור יבש במיוחד (₪30.45 ל-),30.45,תינוקות ופעוטות/רחצת תינוקות/שמן רחצה לתינוק,52001
1,bottle,18.9,"The product name contains a volume measurement (1 ליטר), indicating it is a single bottle of concentrated fabric softener. No other pack indicators are present.",high,"The product is a liquid fabric softener, typically sold by volume, confirming the use of 'bottle' as the unit type.",3347,7290012117558,סנו מקסימה מרכך ס.מרוכז 1ליטר מאסק,כביסה סופר מרוכז מאסק (₪18.90 ל-),18.9,לבית/ניקיון ותחזוקת הבית/כביסה/מרככי כביסה,52001
1,bottle,6.18,"The product name 'ליסטרין נטורלס שטיפת פה אנאמל גאם' suggests a mouthwash, which is typically sold by volume. No explicit pack quantity indicators are present, and the price is given per unit. Therefore, assume one bottle.",high,"Mouthwash is generally sold as a single bottle, and the price per unit supports this interpretation.",3349,3574661650029,ליסטרין נטורלס שטיפת פה אנאמל גאם,שטיפת פה אנאמל גאם להגנה על החניכיים (₪6.18 ל-),6.18,טיפוח/היגיינת הפה/מי פה/מי פה מבוגרים,52001
1,bottle,9.93,"The product name does not contain explicit pack quantity indicators such as units or capsules. It is a spray product, which typically comes in a single bottle. The price is given per bottle, and there are no volume or weight measurements to suggest otherwise.",medium,"The product is a spray, which is commonly sold as a single item. The lack of explicit pack indicators suggests a single bottle assumption is reasonable.",3351,8710447320655,דאב דאו ספריי 0% אלומיניום בניחוח מלפפונ,ספריי 0% אלומיניום בניחוח מלפפונים ותה ירוק (₪9.93 ל-),9.93,טיפוח/דאודורנטים/דאודורנט ספריי,52001
1,package,7.47,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is a hair cream, which is typically sold as a single package unless otherwise specified.",3357,7290019502425,ד.פישר פרופשיונל קרם לחות לשיער יבש פגום,"ד""ר פישר REPAIR קרם לחות לשיער יבש צבוע ופגום 3IN1 (₪7.47 ל-)",7.47,טיפוח/טיפוח שיער/תכשירים לטיפול וטיפוח השיער/לחות לשיער,52001
50,unit,28.0,"The product name 'לייף בייביז רפידות הנקה 50 יח לבן' explicitly states '50 יחידות', indicating 50 units. The current price is ₪0.56 per unit, so the normalized price is 50 units × ₪0.56 per unit = ₪28.0.",high,"The product name clearly specifies the number of units, allowing for a high confidence level in the pack quantity and calculation.",3362,7290109314860,לייף בייביז רפידות הנקה 50 יח לבן,בייביז רפידות הנקה לבנות (₪0.56 ליחידה),0.56,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/רפידות ומגיני הנקה,52001
1,package,17.14,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a children's toothpaste, which typically comes in single packages unless otherwise specified.",3364,7290012823343,אורביטול קיד משחת שיניים SHIMMER&SHINE,שיניים לילדים עם פלואוריד למניעת עששת SHIMMER&SHINE בטעם סוכריות ג'לי גילאי 2-6 (₪17.14 ל-),17.14,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים ילדים,52001
1,bottle,23.63,"The product name 'פילקסיל שמפו טיפולי 300 מל' contains a volume measurement (300 מל), indicating it is a single bottle of shampoo. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",3365,7290012066542,פילקסיל שמפו טיפולי 300 מל,טיפולי לחיזוק סיב השערה (₪23.63 ל-),23.63,טיפוח/טיפוח שיער/טיפולים נגד נשירת שיער,52001
