pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,6.95,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name 'קוונדיש סוכריות קוונדיש לימון' suggests it is a package of candies, but without specific quantity indicators, a default assumption of one package is made.",10394685,4013197767034,קוונדיש סוכריות קוונדיש לימון (₪6.95 ל-),קוונדיש סוכריות קוונדיש לימון (₪6.95 ל-),6.95,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,75.0,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is a type of candy, which typically comes in packages. Without specific pack indicators, it's reasonable to assume a single package.",10394686,071570012595,Jelly Belly Jelly Belly Bean Boozled Fiery Five סוכריות ג'לי חריפות בחמישה טעמים (₪75 ל-),Jelly Belly Jelly Belly Bean Boozled Fiery Five סוכריות ג'לי חריפות בחמישה טעמים (₪75 ל-),75.0,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,26.9,"The product name 'גרעיני עפולה מארז מנצ'ס חברים' does not contain explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a package but lacks specific quantity details, leading to a reasonable assumption of a single package.",10394687,1204660423684,גרעיני עפולה מארז מנצ'ס חברים (₪26.90 ל-),גרעיני עפולה מארז מנצ'ס חברים (₪26.90 ל-),26.9,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,package,14.9,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests it is a snack item, which typically comes in single packages unless otherwise specified.",10394688,217121712013,"יעקבי מקלוני חומוס אורגינל, חטיף פיקנטי - דבאייל (₪14.90 ל-)","יעקבי מקלוני חומוס אורגינל, חטיף פיקנטי - דבאייל (₪14.90 ל-)",14.9,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,package,10.8,"The product name 'גרעיני עפולה פקאן סיני' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a type of snack or seed, which typically comes in packages. Without explicit pack indicators, a single package assumption is reasonable.",10394689,217121711009,גרעיני עפולה פקאן סיני (₪10.80 ל-),גרעיני עפולה פקאן סיני (₪10.80 ל-),10.8,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,package,7.8,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name 'גרעיני עפולה רביולי (בוטן מצופה)' does not provide specific quantity information, so a default assumption of a single package is made.",10394690,1204660423691,גרעיני עפולה רביולי (בוטן מצופה) (₪7.80 ל-),גרעיני עפולה רביולי (בוטן מצופה) (₪7.80 ל-),7.8,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,package,3.9,"The product name 'גרעיני עפולה קבוקים' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests it is a type of seeds, which typically come in packages. No explicit pack quantity indicators are present.",10394691,1204660423677,גרעיני עפולה קבוקים (₪3.90 ל-),גרעיני עפולה קבוקים (₪3.90 ל-),3.9,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,package,14.9,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a snack based on a vegetable mix, which typically comes in a single package unless otherwise specified.",10394692,1204660423707,גרעיני עפולה חטיף על בסיס תערובת ירקות בטעם טבעי (₪14.90 ל-),גרעיני עפולה חטיף על בסיס תערובת ירקות בטעם טבעי (₪14.90 ל-),14.9,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,package,10.26,"The product name includes a weight measurement (175g), which indicates it is a single package of candy. No explicit pack quantity indicators are present, so we assume a single package.",high,The weight measurement (175g) suggests this is a single package of Haribo Golden Bears.,10394693,4001686322840,הריבו Haribo Golden Bears 175g סוכריות הריבו דובונים קלאסיות (₪10.26 ל-),הריבו Haribo Golden Bears 175g סוכריות הריבו דובונים קלאסיות (₪10.26 ל-),10.26,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,8.8,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name 'גרעיני עפולה חטיף סויה קריספי' does not specify a pack quantity, so a default assumption of a single package is made.",10394694,1204660423639,גרעיני עפולה חטיף סויה קריספי (₪8.80 ל-),גרעיני עפולה חטיף סויה קריספי (₪8.80 ל-),8.8,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
