pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,10.22,"The product name 'מרידול פרדונט אקספרט מי פה 400 מל' contains a volume measurement (400 מל), indicating it is a single bottle of mouthwash. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, and there are no other pack indicators present.",8297,8718951560802,מרידול פרדונט אקספרט מי פה 400 מל,PARODONT EXPERT שטיפת פה לחיזוק החניכיים (₪10.22 ל-),10.22,טיפוח/היגיינת הפה/מי פה/מי פה מבוגרים,52001
1,bottle,8.18,"The product name 'מורז מרכך שיער רוזמרין 500 מ""ל' indicates a volume measurement of 500ml, which means it is a single bottle. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a hair conditioner with a specified volume, indicating it is sold as a single bottle.",8300,7290008017138,"מורז מרכך שיער רוזמרין 500 מ""ל",מורז מרכך שיער לסירוק קל ולניחוח מרענן (₪8.18 ל-),8.18,בריאות/כינים,52001
1,bottle,4.65,"The product name 'הד&שולדרס שמפו קלאסי 625 מל' indicates a volume measurement of 625 ml, which suggests it is a single bottle. There are no explicit pack quantity indicators, so the pack quantity is assumed to be 1.",high,"The product is a shampoo with a specified volume, which typically comes in a single bottle.",8303,8700216418300,הד&שולדרס שמפו קלאסי 625 מל,הד&שולדרס שמפו למניעת קשקשים לשיער רגיל (₪4.65 ל-),4.65,טיפוח/טיפוח שיער/שמפו,52001
1,package,15.33,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a snack in a bag, which typically would be sold as a single package unless otherwise specified.",8305,7290113890268,פאפים חטיף דגנים בשקית - גזר וסלק,בייביז פאפים חטיף דגנים חיטה ושיבולת שועל בשקית בטעם גזר וסלק (₪15.33 ל-),15.33,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/חטיפים לתינוקות,52001
1,bottle,18.45,"The product name 'SUN CARE ספריי אלוורה 200 מל' contains a volume measurement (200 מל), indicating it is a single bottle of aloe vera spray. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",8314,7290017637969,SUN CARE ספריי אלוורה 200 מל,MB ספריי אלוורה להרגעת העור SUN CARE (₪18.45 ל-),18.45,טיפוח/הגנה מהשמש/לאחר שיזוף,52001
1,bottle,11.5,"The product name 'וולקסון קרם חמצן 9%' suggests a volume-based item (likely a cream or liquid). No explicit pack quantity indicators are present, and the product is priced per bottle. Therefore, assume a single bottle.",high,"The product is a cream with a specified percentage, indicating a single bottle or container. The price is given per bottle.",8315,4056800943791,וולקסון 9%,וולקסון קרם חמצן 9% (₪11.50 ל-),11.5,טיפוח/טיפוח שיער/צביעת השיער/חמצן,52001
1,package,49.75,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. There are also no volume or weight measurements present. Therefore, it is reasonable to assume this is a single package item.",medium,"The product is a type of baked cereal snack for babies, which typically comes in a single package unless otherwise specified.",8317,7290017872872,בייביביס חטיפי דגנים אפויים-גזר וסלק,דגנים אפויים לתינוקות בטעם גזר וסלק (₪49.75 ל-),49.75,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/חטיפים לתינוקות,52001
1,bottle,10.25,"The product name 'גרניה מים מיסלריים פילינג עדין 400 מל' contains a volume measurement (400 מל), indicating it is a single bottle of 400ml. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a liquid measured by volume, hence treated as a single bottle.",8324,3600542536851,גרניה מים מיסלריים פילינג עדין 400 מל,SKIN ACTIVE מים מיסלריים פילינג עדין (₪10.25 ל-),10.25,קוסמטיקה/טיפוח מותגי קוסמטיקה/ניקוי פנים,52001
1,bottle,6.63,"The product name includes a volume measurement (300 מל), indicating it is a single bottle of shower mousse. No other pack indicators are present.",high,"The product is a volume-based item, so it is treated as a single bottle.",8332,7290119914777,לייף מוס רחצה קצפת 300 מל ורדים וניל,רחצה לגוף בניחוח וניל ורדים (₪6.63 ל-),6.63,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,303.0,"The product name 'נייטשר נאט סרום לפנים 30 מל' contains a volume measurement (30 מל), indicating it is a single bottle of serum. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, and there are no other pack indicators present.",8334,7290014720503,נייטשר נאט סרום לפנים 30 מל,סרום לפנים לכל סוגי העור. סדרת הזרעים (₪303 ל-),303.0,טיפוח/טיפוח פנים,52001
112,unit,22.4,"The product name 'קלינקס באלסאם ממחטות 3 שכבות 112 יחידות' explicitly states '112 יחידות', indicating 112 units. The current price is ₪0.2 per unit, so the normalized price is calculated as 112 units × ₪0.2 per unit = ₪22.4.",high,"The product name clearly specifies the number of units, and the per-unit pricing aligns with the provided information.",8339,5029053579986,קלינקס באלסאם ממחטות 3 שכבות 112 יחידות,טישו ממחטות אף 3 שכבות (₪0.20 ליחידה),0.2,לבית/ניקיון ותחזוקת הבית/טישיו,52001
1,bottle,12.72,"The product name contains a volume measurement (400 מל), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a hair styling glaze with a specified volume, which suggests it is sold as a single bottle.",8340,7290016299120,ארגניה גלייז לעיצוב השיער 400 מל,ארגניה גלייז לעיצוב השיער לשיער מתולתל מרדני או גלי (₪12.72 ל-),12.72,טיפוח/טיפוח שיער,52001
2,unit,35.38,"The canonical name indicates '2 יח' which means 2 units. Therefore, the pack quantity is 2. The normalized price is calculated as current_price (₪17.69) multiplied by pack_quantity (2).",high,"The product name explicitly states the number of units, ensuring high confidence in the pack quantity determination.",8342,80761761,קינדר בואנו חטיף לבן בודד,קינדר ופל ממולא בחלב ואגוזי לוז מצופה בשוקולד לבן 2 יח* (₪17.69 ל-),17.69,מזון ומשקאות/חטיפים וממתקים/חטיפים מתוקים,52001
1,package,47.87,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is a baby face cream with SPF30, typically sold as a single item. No explicit pack quantity indicators are present.",8345,7290016621952,קמיל בלו סנסיטיב קרם פנים לתינוק SPF30,BABY סנסטיב קרם פנים לתינוק SPF30 (₪47.87 ל-),47.87,תינוקות ופעוטות/טיפוח לתינוקות/קרם פנים לתינוק,52001
