pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,47.87,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a toothpaste, which typically comes in single packages unless otherwise specified.",3770,7290112192561,פרודונטקס מ.שיניים הגנה מלאה הלבנה,שיניים הגנה מלאה הלבנה (₪47.87 ל-),47.87,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים לטיפול בחניכיים,52001
1,bottle,16.36,"The product name contains a volume measurement (250 מל), indicating it is a single bottle of body cream. No explicit pack indicators are present, so the pack quantity is 1.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",3772,5060152827431,קרם גוף עם תמצית חמאת שיאה 250 מל,גוף עם תמצית חמאת שיאה (₪16.36 ל-),16.36,טיפוח/טיפוח גוף/קרם גוף,52001
1,bottle,2.14,"The product name includes a volume measurement (650 מל), indicating it is a single bottle. No explicit pack indicators are present.",high,"The product is a hair conditioner with a specified volume, which is typical for single bottle items.",3773,7290117860342,הוואי מרכך קומפלקס קרטין 650 מל,קומפלקס קרטין לשיער עדין או חלש (₪2.14 ל-),2.14,טיפוח/טיפוח שיער/מרכך,52001
1,unit,4.02,"The product name 'נינגמס תחתוני ספיגה ללילה 8-12 בנים' does not contain explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. The canonical name provides a per-unit price (₪4.02 ליחידה), suggesting the price is for a single unit. Therefore, assume pack_quantity: 1.",medium,"The product is likely sold as individual units, as indicated by the per-unit pricing in the canonical name.",3774,8006540630617,נינגמס תחתוני ספיגה ללילה 8-12 בנים,"תחתוני ספיגה ללילה 27-43 ק""ג גילאי 8-12 שנים (₪4.02 ליחידה)",4.02,בריאות/ספיגה ובריחת שתן/תחתוני ספיגה לילדים,52001
1,bottle,2.84,"The product name 'קרמה תחליב רחצה קלאסי 700 מל' includes a volume measurement (700 מל), indicating it is a single bottle of 700ml. Therefore, the pack quantity is 1 and the unit type is 'bottle'. The normalized price is the current price multiplied by the pack quantity, which is 2.84 × 1 = 2.84.",high,"The volume measurement clearly indicates a single bottle, so the confidence is high.",3776,7290108358070,קרמה תחליב רחצה קלאסי 700 מל,רחצה קלאסי (₪2.84 ל-),2.84,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,package,16.36,"The product name 'לקטופיל קרם גוף' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a body cream, which is typically sold as a single package unless otherwise specified.",3782,7290008000734,לקטופיל קרם גוף,גוף טיפולי (₪16.36 ל-),16.36,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
1,bottle,29.8,"The product name 'בת הים הקטנה- מיסט גוף' suggests a body mist, which is typically sold as a single bottle. No explicit pack quantity indicators are present, and the product type implies a single item.",high,"The product is a body mist, which is generally sold as a single bottle. No volume or weight measurements are provided, but the nature of the product supports the assumption of a single bottle.",3783,5060895835854,מאד ביוטי - בת הים הקטנה - מיסט גוף,בת הים הקטנה- מיסט גוף (₪17.45 ל-),29.8,קוסמטיקה/בשמים/טיפוח בישום נשים,3668103
1,bottle,104.83,"The product name includes a volume measurement (60 מל), indicating it is a single bottle of 60ml. No other pack indicators are present.",high,"The product is a volume-based item, hence treated as a single bottle.",3786,010181041587,פאלמרס שמן חמאת קקאו לגוף ולפנים 60 מל,PALMER'S שמן חמאת קקאו לגוף ולפנים (₪104.83 ל-),104.83,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
1,package,141.8,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It also does not contain volume or weight measurements that would suggest a single bottle or package. Therefore, it is reasonable to assume this is a single package.",medium,"The product name suggests a cream, which typically comes in a single package unless otherwise specified.",3789,3282770144291,א-דרמה דרמליבור + CICA קרם רב שימושי,א-דרמה דרמליבור + CICA קרם רב שימושי לעור הנוטה לגירויים (₪141.80 ל-),141.8,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
1,package,352.08,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a lip balm, which is typically sold as a single unit unless otherwise specified.",3792,4005900273482,לבלו שפתון אוכמניות בליסטר,לחות לשפתיים בטעם פטל שחור (₪352.08 ל-),352.08,טיפוח/טיפוח פנים/שפתוני לחות,52001
36,unit,48.96,"The product name 'האגיס פרידום דריי שלב 4+ 36 יח' indicates 36 units. The current price is ₪1.36 per unit, so the normalized price is 36 units × ₪1.36 per unit = ₪48.96.",high,"The product name explicitly states '36 יח', which clearly indicates the pack quantity.",3793,7290000197463,האגיס פרידום דריי שלב 4+          36  יח,פרידום דריי חיתולים מידה 4+ 10- (₪1.36 ליחידה),1.36,תינוקות ופעוטות/החתלה/חיתולים 3-7,52001
1,bottle,7.45,"The product name 'קרליין דאו ספרי ורוד מס 5 200 מל' includes a volume measurement (200 מל), indicating it is a single bottle. No explicit pack quantity indicators are present, so the default assumption is one bottle.",high,"The product is a spray with a specified volume, which typically comes in a single bottle. The price is per bottle.",3794,7290006788498,קרליין דאו ספרי ורוד  מס 5 200 מל,ספריי נושם ורוד (₪7.45 ל-),7.45,טיפוח/דאודורנטים/דאודורנט ספריי,52001
1,bottle,35.87,"The product name includes a volume measurement (75 מל), indicating it is a single bottle of toothpaste. No other pack indicators are present.",high,"The product is a toothpaste with a specified volume, treated as a single bottle.",3795,8901138825591,הימלאיה משחת שיניים מלבינה 75 מל,שיניים מלבינה (₪35.87 ל-),35.87,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים טבעיות,52001
1,bottle,38.9,"The product name contains a volume measurement (385 מל), indicating it is a single bottle of shampoo. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",3802,0022796976017,OGX קרטין ברזילאי שמפו 385 מל,קרטין ברזילאי שמפו (₪9.32 ל-),38.9,טיפוח/טיפוח שיער/שמפו,52001
1,package,53.27,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a body cream, which typically comes in a single package unless otherwise specified.",3803,5900717082250,Lirene קרם גוף לשיזוף מושלם,קצף גוף לשיזוף מושלם (₪53.27 ל-),53.27,טיפוח/הגנה מהשמש,52001
1,bottle,46.67,"The product name includes a volume measurement (150 ml), indicating it is a single bottle of product. No explicit pack quantity indicators are present.",high,"The product is a skincare item with a specified volume, typical for single bottle packaging.",3804,3574661499666,נטרוגינה ויזיבלי קליר 2ב1 תרחיץ+מסכה 150,VISIBLY CLEAR תרחיץ ומסכה (₪46.67 ל-),46.67,קוסמטיקה/טיפוח מותגי קוסמטיקה/ניקוי פנים,52001
1,package,443.8,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cream, which typically comes in a single package unless otherwise specified.",3805,7290121164054,סבוקלם פרו אייגינג קרם לילה חומצות AHA,איג'יינג קרם לילה חומצות AHA (₪443.80 ל-),443.8,טיפוח/טיפוח פנים/קרם פנים,52001
1,package,11.41,"The product name 'מטרנה גולד בדץ שלב 2 700 גרם' includes a weight measurement (700 גרם), which indicates it is a single package of 700 grams. There are no explicit pack quantity indicators, so we assume a single package.",high,"The weight measurement suggests it is a single package of baby formula, which is consistent with typical packaging for such products.",3806,7290018132388,מטרנה גולד בדץ שלב 2 700 גרם,"תרכובת מזון המשך לתינוקות על בסיס חלבי שלב 2 כשרות בד""ץ (₪11.41 ל-)",11.41,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/תרכובות מזון לתינוקות,52001
1,bottle,41.2,"The product name includes a volume measurement (75 מל), indicating it is a single bottle of hand cream. No explicit pack quantity indicators are present.",high,"The product is a hand cream with a specified volume, which suggests it is sold as a single bottle.",3808,3574660066203,נטרוגינה קרם ידיים 75 מל מבושם ס.נורבגית,קרם ידיים הסדרה הנורבגית - מבושם (₪41.20 ל-),41.2,טיפוח/טיפוח גוף/קרם ידיים,52001
1,bottle,13.63,"The product name contains a volume measurement (300 מל), indicating it is a single bottle of hair mask. No other pack indicators are present.",high,"The product is a hair mask with a specified volume, treated as a single bottle.",3809,8700216270786,פנטן מיראקלס הצלת השיער מסכה 300 מל,הצלת השיער מסכה (₪13.63 ל-),13.63,טיפוח/טיפוח שיער/תכשירים לטיפול וטיפוח השיער/מסיכות לשיער,52001
1,package,29.29,"The product name 'אורה קרם 85 גרם' contains a weight measurement (85 גרם), which indicates it is a single package of cream. Therefore, the pack_quantity is 1, and the unit_type is 'package'.",high,"The weight measurement confirms it is a single package of cream, not multiple items.",3810,7290015793483,אורה קרם 85 גרם,משחה לתפרחת חיתולים (₪29.29 ל-),29.29,תינוקות ופעוטות/החתלה/משחת החתלה,52001
1,bottle,6.18,"The product name 'ליסטרין שטיפת פה לילדים 500 מל' indicates a volume measurement of 500 ml, which means it is a single bottle. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a mouthwash with a specified volume, indicating it is sold as a single bottle.",3811,3574660571783,ליסטרין שטיפת פה לילדים 500 מל,פה לילדים בטעם פירות יער (₪6.18 ל-),6.18,טיפוח/היגיינת הפה/מי פה/מי פה ילדים,52001
1,bottle,22.6,"The product name 'ג'ל כביסה מרוכז 2X בניחוח מרכך הכביסה MOMENTS OF JOY' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a liquid product, likely sold by volume. Therefore, it is assumed to be a single bottle. The current price is for one bottle.",high,"The product is a concentrated laundry gel, typically sold in bottles. No explicit pack quantity indicators are present, and the product type suggests a single bottle.",3812,7290108356922,גל כביסה מרוכז 2X בניחוח מרכך גוי,ג'ל כביסה מרוכז 2X בניחוח מרכך הכביסה MOMENTS OF JOY (₪22.60 ל-),22.6,לבית/ניקיון ותחזוקת הבית/כביסה/ג'ל כביסה,52001
4,unit,21.88,"The product name 'לייף סכינים חדפ 3 להבים 4 יח לגבר' indicates 4 units (4 יח). The current price is per unit, so the normalized price is calculated as 5.47 × 4.",high,"The product name explicitly states '4 יח', indicating 4 units of disposable razors.",3816,7290118208204,לייף סכינים חדפ 3 להבים 4 יח לגבר,גילוח חד פעמיים 3 להבים לגבר (₪5.47 ליחידה),5.47,טיפוח/גילוח והסרת שיער/גברים/סכין גילוח חד פעמיים,52001
1,bottle,3.78,"The product name includes a volume measurement (500 ml), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a liquid soap with a pump, typically sold as a single bottle.",3818,7290002515364,קמיל בלו אל סבון 500 קלאסיק+משאבה,אל סבון מועשר בלחות משאבה (₪3.78 ל-),3.78,תינוקות ופעוטות/רחצת תינוקות/סבון רחצה לתינוק,52001
1,bar,28.91,"The product name includes a weight measurement (55g), indicating it is a single bar. No explicit pack quantity indicators are present, so it is treated as one item.",high,"The weight measurement suggests it is a single protein bar, consistent with typical retail packaging for such items.",3819,7290119910779,לייף אולאין ח.חלבון סופט קרמל בוטנים 55ג,ALL IN חטיף חלבון אקסטרה סופט בטעם בוטנים קרמל (₪28.91 ל-),28.91,מזון ומשקאות/דגנים וחטיפים/חטיפי חלבון,52001
