pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,37.27,"The product name 'אלביב סרום בונד ריפייר 150 מל' contains a volume measurement (150 מל), indicating it is a single bottle of serum. No explicit pack quantity indicators are present.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",9345,3600524075583,אלביב סרום בונד ריפייר 150 מל,BOND REPAIR סרום ללא שטיפה לשיער פגום (₪37.27 ל-),37.27,טיפוח/טיפוח שיער/תכשירים לטיפול וטיפוח השיער/סרום ואמפולות טיפוליות לשיער,52001
1,bottle,2.46,"The product name 'פיירי נוזל כלים לימון 650 מל' includes a volume measurement (650 מל), indicating it is a single bottle of dishwashing liquid. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a liquid measured by volume, which confirms it is sold as a single bottle.",9346,4084500088917,פיירי נוזל כלים לימון 650 מל,כלים בניחוח לימון (₪2.46 ל-),2.46,לבית/ניקיון ותחזוקת הבית/ניקוי כלים/נוזל כלים,52001
1,bottle,2.98,"The product name contains a volume measurement (500 ml), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a beverage with a specified volume, which typically comes in single bottles.",9347,7290110115913,זירו משקה ספורט בטעם אננס 500 מל,ZERO משקה ספורט בטעם אננס דל קלוריות (₪2.98 ל-),2.98,מזון ומשקאות/משקאות ושתיה חמה/משקאות אנרגיה ואיזוטוני,52001
1,bar,24.46,"The product name includes a weight measurement (65 גרם), indicating it is a single protein bar. No explicit pack quantity indicators are present, so it is treated as one item.",high,"The weight measurement suggests it is a single bar, consistent with typical packaging for protein bars.",9348,7290121161916,טודיי חטיף חלבון בטעם טריפל שוקולד 65 גר,חטיף חלבון בטעם טריפל שוקולד (₪24.46 ל-),24.46,מזון ומשקאות/דגנים וחטיפים/חטיפי חלבון,52001
1,bottle,5.18,"The product name includes a volume measurement (500 מל), indicating it is a single bottle of conditioner. No explicit pack indicators are present.",high,"The product is a volume-based item, so it is treated as a single bottle.",9350,7290017637570,MB מרכך לתלתלים מושלמים 500 מל CURLS,MB מרכך לתלתלים מושלמים CURLS (₪5.18 ל-),5.18,טיפוח/טיפוח שיער/מרכך,52001
1,bottle,31.96,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. However, it is a shampoo, which is typically sold by volume. Therefore, it is assumed to be a single bottle.",high,"The product is a shampoo, which is generally sold as a single bottle based on volume. No explicit pack indicators were found, confirming the assumption of a single bottle.",9355,7290111099762,דר עור דרמו הייר שמפו לחיזוק סיב השיערה,דרמו עור שמפו לחיזוק סיב השיערה (₪31.96 ל-),31.96,טיפוח/טיפוח שיער/שמפו,52001
1,package,4.54,"The product name 'פרינוק מחית תפע-בננה 130 גרם' includes a weight measurement (130 גרם), indicating it is a single package of puree. There are no explicit pack indicators like 'מארז' or 'יחידות'. Therefore, it is treated as one package.",high,"The weight measurement confirms it is a single package of puree, consistent with similar products.",9358,7290010065295,פרינוק מחית תפע-בננה 130 גרם,תפוח ובננה שלב 2 (₪4.54 ל-),4.54,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/דייסות ומחיות לתינוקות,52001
60,unit,100.8,"The product name 'קידס סוכריות במרקם ג'לי 60 סוכריות' explicitly states '60 סוכריות', indicating 60 units. The current price is given per unit (₪1.68 ליחידה), so the normalized price is calculated as 60 units × ₪1.68 per unit.",high,"The product name clearly specifies the quantity of 60 units, and the price per unit is provided, ensuring high confidence in the calculation.",9359,7290017847689,פוסטביוטיקס קידס 60 סוכריות מרקם גלי,קידס סוכריות במרקם ג'לי 60 סוכריות (₪1.68 ליחידה),1.68,בריאות/תוספי תזונה/עיכול/פרוביוטיקה לילדים,52001
1,package,24.88,"The product name contains a weight measurement (80 גרם), which indicates it is a single package. No explicit pack quantity indicators are present.",high,"The product is a cream with a specified weight, suggesting it is sold as a single package.",9361,7290111606809,לייף קרם להסרת שיער מהגוף לעור רגיש 80 ג,עדין להסרת שיער הגוף לעור רגיש מועשר באלוורה (₪24.88 ל-),24.88,טיפוח/גילוח והסרת שיער/תכשירים להסרת שיער/קרם להסרת שיער,52001
1,bottle,80.95,"The product name contains a volume measurement (200 מל), indicating it is a single bottle of sunscreen. No other pack indicators are present.",high,"The product is a sunscreen spray with a specified volume, typical for single bottle packaging.",9362,3282779402859,אוון ספריי הגנה 200 מל SPF50+,הגנה מהשמש עם +SPF50 (₪80.95 ל-),80.95,טיפוח/הגנה מהשמש,52001
