pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,55.0,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a face mask, which typically comes as a single item unless otherwise specified.",5289,7290104964978,קרליין מסכת בד פחם טבעי לטיהור וניקוי הע,מסכת בד פחם טבעי לטיהור וניקוי העור (₪55 ל-),55.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/מסכות פנים וגוף,52001
1,bottle,118.0,"The product name contains a volume measurement (200 מל), indicating it is a single bottle of 200ml. No other pack indicators are present.",high,"The product is a body cream with a specified volume, treated as a single bottle.",5291,3380810458152,קלרינס קרם גוף עשיר בלחות 200 מל,MOISTURE RICH קרם גוף עשיר בלחות (₪118 ל-),118.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/טיפוח גוף,52001
1,package,328.57,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cleansing balm, typically sold as a single unit. No explicit pack indicators were found in the name.",5292,887167620834,אסתי לאודר אדוונס נייט באלם להסרת איפור,LAUDER ADVANCED NIGHAT CLEANSING באלם להסרת איפור וניקוי העור (₪328.57 ל-),328.57,קוסמטיקה/טיפוח מותגי קוסמטיקה/ניקוי פנים,52001
1,bottle,19.96,"The product name contains a volume measurement (250 מל), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a liquid measured in milliliters, which suggests it is sold as a single bottle.",5296,7290118550600,ארגניה מי חומצה היאלורונית וקרטין 250 מל,חומצה היאלורונית וקרטין (₪19.96 ל-),19.96,טיפוח/טיפוח שיער,52001
1,bottle,13.93,"The product name includes a volume measurement (869.9), indicating it is a single bottle of deodorant spray. No explicit pack quantity indicators are present.",high,"The product is a deodorant spray, typically sold as a single bottle. The volume measurement confirms this interpretation.",5297,7290104965838,טיטניום דאודורנט ספריי STYLE BOOST,דאודורנט ספריי STYLE BOOST מולקולת בושם 869.9 (₪13.93 ל-),13.93,טיפוח/דאודורנטים/דאודורנט ספריי,52001
1,package,33.9,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a hair oil product, which typically comes in a single bottle or package. No explicit pack indicators were found.",5301,8006540004876,אוזי SOS שמן לשיער מציל את אורך השיער 3ב,SOS שמן לשיער מציל את אורך השיער 3ב1 (₪33.90 ל-),33.9,טיפוח/טיפוח שיער/תכשירים לטיפול וטיפוח השיער/שמן לשיער,52001
1,unit,1.28,"The product name 'לייף בייביז PANTS תחתוני חיתול מידה 4' does not contain explicit pack indicators such as 'מארז', 'יחידות', or 'זוג'. The canonical name indicates a per-unit price, suggesting the price is for a single diaper. Therefore, assume pack_quantity: 1.",medium,"The product is a single diaper, as indicated by the per-unit pricing in the canonical name.",5305,7290111607646,לייף בייביז PANTS תחתוני חיתול מידה 4,בייביז פנטס תחתוני חיתול מידה 4 (₪1.28 ליחידה),1.28,תינוקות ופעוטות/החתלה/חיתולים 3-7,52001
1,bottle,1260.0,"The product name 'רמסקר קרם לילה לעיניים 20ML' contains a volume measurement (20ML), indicating it is a single bottle of eye cream. No other pack indicators are present.",high,"The volume measurement clearly indicates a single bottle, aligning with the pricing pattern for volume-based products.",5307,5425012533530,רמסקר קרם לילה לעיניים 20ML,"לילה לעיניים (₪1,260 ל-)",1260.0,טיפוח/טיפוח פנים/קרם פנים/קרם עיניים,52001
1,package,10.18,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a hair mask, which typically comes in a single package. No explicit pack indicators were found in the product name.",5311,7290104966477,נ.פורמולה מסכה שמן קיק,מסכה שמן קיק לשיער חלש שביר ופגום. מתאים לשיער שעבר החלקה (₪10.18 ל-),10.18,טיפוח/טיפוח שיער/תכשירים לטיפול וטיפוח השיער/מסיכות לשיער,52001
1,bottle,9.27,"The product name includes a volume measurement (150 ml), indicating it is a single bottle of deodorant spray. No explicit pack quantity indicators are present.",high,"The product is a deodorant spray with a specified volume, which typically comes in single bottles.",5315,8720181030222,אקס דאודורנט ספריי גולד טמפטיישן לגבר150,ספריי אנטיפרספירנט גולד טמפטיישן (₪9.27 ל-),9.27,טיפוח/דאודורנטים/בודי ספריי,52001
1,bottle,3.38,"The product name includes a volume measurement (500 מל), indicating it is a single bottle. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a beverage with a specified volume, which aligns with the rule for volume-based items.",5316,7290018043608,אול אין משקה מי חלבון פירות יער -500 מל,אין משקה מי חלבון בטעם פירות יער (₪3.38 ל-),3.38,מזון ומשקאות/משקאות ושתיה חמה/משקאות אנרגיה ואיזוטוני,52001
1,package,327.5,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a skincare product, likely sold as a single unit. No explicit pack indicators are present.",5319,3337875837149,וישי קפיטל סוליי יו וי קליר לעור שמן 40,קפיטל סוליי יו וי קליר לעור שמן (₪327.50 ל-),327.5,טיפוח/הגנה מהשמש,52001
2,pair,59.9,"The product name includes 'זוג', indicating a pair, which means the pack contains 2 items. The current price is per unit, so the normalized price is calculated as 29.95 × 2.",high,"The term 'זוג' clearly indicates that the product is sold as a pair, making the pack quantity explicit.",5324,5901691853836,לאבי זוג מוצצי סיליקון הרמוניה 3-6 חום,מוצצי סיליקון מהדורת הרמוניה 3-6 חום זוג (₪29.95 ליחידה),29.95,תינוקות ופעוטות/מוצצים ונשכנים/מוצצי סיליקון,52001
1,bottle,268.67,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a serum, which is typically sold in bottles. The price is given per bottle, and there are no volume or weight measurements to suggest otherwise.",high,"The product is a serum, which is commonly sold as a single bottle. The lack of explicit pack indicators and the nature of the product support this interpretation.",5325,8809738316139,ביוטי אוף גוסאון סרום מחדש לעור הפנים,OF JOSEON סרום מחדש לעור הפנים (₪268.67 ל-),268.67,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,52001
1,bottle,200.0,"The product name contains a volume measurement (200 מל), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a serum with a specified volume, which typically comes in a single bottle.",5327,3574661646510,נטרוגינה קליר דפנד+ סרום יומי 200 מל,CLEAR & DEFEND סרום יומי (₪200 ל-),200.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,52001
1,bottle,299.75,"The product name includes a volume measurement (40 מל), indicating it is a single bottle of 40ml. No other pack indicators are present.",high,"The product is a face cream with a specified volume, typical for single bottle packaging.",5328,3337875893626,לרפ טולריאן קריום DS קרם פנים 40 מל,רוש-פוזה טולריאן קריום DS קרם פנים (₪299.75 ל-),299.75,טיפוח/טיפוח פנים/קרם פנים,52001
1,package,7.95,"The product name 'סנו אינסטלטור פותח סתימות אבקה 200 גרם' contains a weight measurement (200 גרם), which indicates it is a single package of powder. There are no explicit pack quantity indicators, so it is treated as one package.",high,"The weight measurement confirms it is a single package of product, typical for such items.",5330,7290011877859,סנו אינסטלטור פותח סתימות אבקה 200 גרם,פותח סתימות אבקה (₪7.95 ל-),7.95,לבית/ניקיון ותחזוקת הבית/חומרי ניקוי/פותחי סתימות,52001
1,package,90.9,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a scalp treatment cream, which typically comes in a single package. No explicit pack indicators were found in the name.",5333,7290014659322,קמדיס סקאלפ קונטרול - קרם טיפולי לקרקפת,טיפולי לקרקפת SCALP CONTROL (₪90.90 ל-),90.9,טיפוח/טיפוח שיער,52001
1,bottle,12.9,"The product name includes a volume measurement '1ל' (1 liter), indicating it is a single bottle of liquid soap. No other pack indicators are present.",high,"The product is a refill pack of liquid soap with a specified volume, treated as a single bottle.",5334,7290108357837,כיף שקית מילוי אל סבון קטיפתי אצות ים 1ל,מילוי אל סבון קטיפתי אצות ים (₪12.90 ל-),12.9,טיפוח/אמבט וניקוי גוף/סבון ידיים נוזלי,52001
1,bottle,9.97,"The product name contains a volume measurement (400 מל), indicating it is a single bottle of mouthwash. No other pack indicators are present.",high,"The product is a mouthwash with a specified volume, which is treated as a single bottle.",5335,8004395113507,מרביס מי פה קלאסיק מנטה חזקה 400 מל,פה קלאסיק מנטה חזקה (₪9.97 ל-),9.97,טיפוח/היגיינת הפה/מי פה/מי פה מבוגרים,52001
1,package,49.8,"The product name 'דאודורנט סטיק לגבר 60 סמ""ק' includes a volume measurement (60 סמ""ק), indicating it is a single item. No explicit pack indicators are present, so we assume a single package.",high,"The volume measurement confirms it is a single deodorant stick, hence the high confidence.",5339,7290013237897,טסקיו דאודורנט סטיק לגבר,"דאודורנט סטיק לגבר 60 סמ""ק (₪49.80 ל-)",49.8,טיפוח/דאודורנטים/דאודורנט סטיק,52001
1,bottle,2.27,"The product name contains a volume measurement (700 מל), indicating it is a single bottle of shampoo. No other pack indicators are present.",high,"The product is a children's shampoo with a specified volume, typical for single bottle packaging.",5340,7290111602528,לייף קידס איירון מן שמפו 700 מל לילדים,קידס שמפו לילדים איירון מן (₪2.27 ל-),2.27,טיפוח/טיפוח ילדים/שמפו לילדים,52001
1,bottle,839.67,"The product name contains a volume measurement (30ml), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a serum with a specified volume, typical for single bottle packaging.",5342,3337875912600,וישי ליפטאקטיב קולגן ספיישליסט סרום 30מל,ליפטאקטיב קולגן ספיישליסט סרום 16 (₪839.67 ל-),839.67,טיפוח/טיפוח פנים/סרום פנים,52001
1,bottle,4.18,"The product name includes a volume measurement (500 מל), indicating it is a single bottle of shower gel. No other pack indicators are present.",high,"The product is a liquid measured by volume, hence treated as a single bottle.",5345,4260307635435,גל רחצה למקלחת בניחוח קסם דובדבן 500 מל,ג'ל רחצה למקלחת ולאמבט בניחוח קסם דובדבן הבר (₪4.18 ל-),4.18,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,18.9,"The product name 'סנו מקסימה מרכך בבישום עוצמתי ורוד 1ליטר' indicates a volume measurement of 1 liter, which is not a pack quantity. Therefore, it is treated as a single bottle.",high,"The product is a liquid fabric softener, typically sold in bottles. The 1-liter volume confirms it is one bottle.",5348,7290108350623,סנו מקסימה מרכך בבישום עוצמתי ורוד 1ליטר,INSPIRATIONS SOFT SILK מרכך בבישום עוצמתי ורוד (₪18.90 ל-),18.9,לבית/ניקיון ותחזוקת הבית/כביסה/מרככי כביסה,52001
1,package,9.93,"The product name 'קרמה דאודורנט ספריי 4ב-1 פרש' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It also does not contain volume or weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a deodorant spray, which typically comes as a single item unless otherwise specified. The '4ב-1' suggests a feature or benefit rather than a pack quantity.",5350,7290108354867,קרמה דאודורנט ספריי 4ב-1 פרש,ספריי 4ב-1 FRESH (₪9.93 ל-),9.93,טיפוח/דאודורנטים/דאודורנט ספריי,52001
1,bar,26.5,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It also does not contain volume or weight measurements that would suggest a different unit type. Given the product type (protein bar), it is reasonable to assume it is sold as a single item.",medium,"The product is a protein bar, typically sold individually unless otherwise specified. No explicit pack indicators were found in the product name.",5352,7290114964579,לייף אולאין ח.חלבון קרם עוגיות אקסטרה קר,ALL IN חטיף חלבון בטעם קרם עוגיות אקסטרה קרם (₪26.50 ל-),26.5,מזון ומשקאות/דגנים וחטיפים/חטיפי חלבון,52001
1,package,279.0,"The product name 'לייף דרייפיקס משחה לשפתיים יבשות במיוחד' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It also does not contain volume or weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a lip balm, which is typically sold as a single item unless otherwise specified.",5358,7290111594847,לייף דרייפיקס משחה לשפתיים יבשות במיוחד,DRYFIX משחה לשפתיים יבשות במיוחד (₪279 ל-),279.0,טיפוח/טיפוח פנים/תכשירי לחות לשפתיים,52001
1,bottle,9.09,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It does contain volume-related terms (e.g., 'שמן' or 'חומצה היאלורונית'), which suggests it is a liquid product. Therefore, it is treated as a single bottle.",high,"The product is likely a liquid shampoo, hence treated as a single bottle based on volume-related context.",5360,7290016299410,ארגניה שמפו חומצה היאלורונית וחמאת שיאה,חומצה היאלורונית וחמאת שיאה (₪9.09 ל-),9.09,טיפוח/טיפוח שיער,52001
1,package,136.7,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a day cream, which is typically sold as a single unit. No explicit pack indicators were found in the name.",5361,7290012947100,ג`נסיס ליקופין קרם יום SPF30,"ד""ר פישר GENESIS LYCOPENE קרם יום ליקופן SPF30 (₪324 ל-)",136.7,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,3668103
1,package,1.9,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. The mention of '20 מטר' refers to the length of the dental tape and not the pack quantity. Therefore, it is assumed to be a single package.",medium,"The product is a dental tape measured by length (meters), which does not indicate multiple discrete items. Thus, it is treated as a single package.",5362,7610458017623,פארו סרט דנטלי מטפלון 1762,טייפ חוט דנטלי מטפלון 1762 20 מטר (₪1.90 ל-1 מטר),1.9,טיפוח/היגיינת הפה/ניקוי דנטלי וקיסמי שיניים/חוט דנטלי,52001
1,bottle,266.33,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It is a serum, which is typically sold in bottles. Therefore, assume it is one bottle.",medium,"The product is a serum, which is generally sold as a single bottle. No volume or weight measurement is provided in the name, so default to a single item assumption.",5363,4006000115863,ניוואה דרמה סקין קליר סרום לאיזון העור,DERMA SKIN CLEAR סרום לאיזון העור (₪266.33 ל-),266.33,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,52001
1,bottle,18.36,"The product name 'לייף מ.הגנה 50 250 מל תחליב לילדים' contains a volume measurement of 250 מל, indicating it is a single bottle of lotion. No other pack indicators are present.",high,"The product is a lotion for children with SPF50, typically sold as a single bottle.",5366,7290118206347,לייף מ.הגנה 50 250 מל תחליב לילדים,הגנה לללא אוקסיבנזון SPF50 לילדים (₪18.36 ל-),18.36,טיפוח/הגנה מהשמש/הגנה מהשמש לילדים,52001
1,package,142.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cream, which typically comes in a single package unless otherwise specified.",5367,7290104965470,קרליין BB בולד קרם בגוון לייט,BB BOLD קרם בגוון לייט (₪142 ל-),142.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
1,bottle,24.9,"The product name 'טאפט ספריי קשמיר 250 מל' includes a volume measurement (250 ml), indicating it is a single bottle. Therefore, pack_quantity is set to 1 with unit_type as 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",5369,9000100477505,טאפט ספריי קשמיר 250 מל,טאפט ספריי קשמיר (₪12.36 ל-),24.9,טיפוח/טיפוח שיער/תכשירים לעיצוב השיער/ספריי לשיער,3668103
1,unit,9.38,"The product name 'מברשת ספירלית 1041' does not contain any explicit pack quantity indicators or volume/weight measurements. The canonical name suggests it is a single unit item, and the price is given per unit.",medium,Assumed single unit based on the nature of the product (a brush) and the per-unit pricing provided.,5370,7610458010419,פארו מברשת 1041,מברשת ספירלית 1041 (₪9.38 ליחידה),9.38,טיפוח/היגיינת הפה/מברשות שיניים/מברשות אינטרדנטליות,52001
1,bottle,241.03,"The product name 'סרום הארה עם חומצה אזלאית' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is likely a single bottle of serum, as indicated by the lack of discrete item indicators and the nature of the product being a serum.",high,"The product is a serum, typically sold in single bottles. No volume or weight measurements are present, but the assumption of a single bottle is reasonable given the product type.",5374,785364600287,מריו בדסקו סרום הארה עם חומצה אזלאית,סרום הארה עם חומצה אזלאית (₪241.03 ל-),241.03,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,52001
1,package,8.36,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is likely a single unit of an automatic spray device refill, which typically comes as a single package.",5378,7290101869788,א.ויק מילוי מ.אויר אוטומטי אואזיס,מכשיר ספריי אוטומטי אואזיס (₪8.36 ל-),8.36,לבית/ניקיון ותחזוקת הבית/מפיצי ריח ומטהרי אוויר/מילוי למטהרי אוויר,52001
1,bottle,179.8,"The product name 'יולקטין קרם פורטה טיפולי 30% 50 מל' includes a volume measurement (50 מל), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a cream with a specified volume, treated as a single bottle.",5379,7290010748693,יולקטין קרם פורטה טיפולי 30% 50 מל,פורטה טיפולי 30% (₪179.80 ל-),179.8,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
1,bottle,2.79,"The product name 'KH-7 סופר קלינר למטבח 750 מל' includes a volume measurement (750 מל), indicating it is a single bottle. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a cleaning solution with a specified volume, typical for single bottle packaging.",5380,8420822132475,KH-7 סופר קלינר למטבח 750 מל,KH-7 סופר קלינר למטבח. מסיר שומנים ולכלוך (₪2.79 ל-),2.79,לבית/ניקיון ותחזוקת הבית/חומרי ניקוי/ניקוי כללי,52001
1,bottle,24.03,"The product name 'סרווה מי פנים מיסלריים 295 מל' includes a volume measurement (295 מל), indicating it is a single bottle of micellar water. Therefore, the pack quantity is 1, and the unit type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",5384,3337875597203,סרווה מי פנים מיסלריים 295 מל,מי פנים מיסלריים (₪24.03 ל-),24.03,טיפוח/טיפוח פנים/ניקוי פנים,52001
1,unit,11.47,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. The canonical name suggests a price per unit, indicating the product is sold individually.",medium,The product is likely a single item based on the price per unit indication in the canonical name.,5388,7610458010723,פלקסי גריפ 1072 1.7 ממ,גריפ מברשת ספירלית (₪11.47 ליחידה),11.47,טיפוח/היגיינת הפה/מברשות שיניים/מברשות אינטרדנטליות,52001
1,unit,27.45,"The product name does not contain any explicit pack quantity indicators such as 'מארז', 'יחידות', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Given the canonical name includes a per-unit price, it is reasonable to assume the product is sold as a single unit.",medium,"The product is a pacifier, which is typically sold individually unless otherwise specified. The lack of explicit pack indicators suggests a single unit assumption is appropriate.",5390,9001616702662,מאם מוצצים סיליקון 0-6 חיות - כתום שמנת,מוצצי סיליקון 0-6 ורוד (₪27.45 ליחידה),27.45,תינוקות ופעוטות/מוצצים ונשכנים/מוצצי סיליקון,52001
1,bottle,2.39,"The product name 'בדין אקסטרה מרכך מרוכז ורוד 960 מל' contains a volume measurement (960 מל), indicating it is a single bottle of concentrated fabric softener. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, and there are no other pack indicators present.",5392,7290116536279,בדין אקסטרה מרכך מרוכז ורוד 960 מל,מרכך מרוכז ורוד (₪2.39 ל-),2.39,לבית/ניקיון ותחזוקת הבית/כביסה/מרככי כביסה,52001
