pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,16.73,"The product name 'דאב תרחיץ פנים לעור שמן 150 מל' includes a volume measurement (150 מל), indicating it is a single bottle of face wash. No other pack indicators are present.",high,"The product is a liquid face wash, typically sold in single bottles based on volume measurement.",3061,7290116534763,דאב תרחיץ פנים לעור שמן 150 מל,פנים לעור שמן (₪16.73 ל-),16.73,טיפוח/טיפוח פנים/ניקוי פנים/מי פנים,52001
1,bottle,266.33,"The product name does not contain explicit pack quantity indicators such as units, capsules, or wipes. It is a serum, which is typically sold by volume. Therefore, it is assumed to be a single bottle.",high,"The product is a serum, which is commonly sold as a single bottle. No explicit pack indicators are present, and the price is given per bottle.",3062,8809738316146,ביוטי אוף גוסאון סרום מחדש לעיניים עם גנ,OF JOSEON RVIVE EYE SERUM סרום מחדש לעיניים עם ג'נסינג ורטינל (₪266.33 ל-),266.33,טיפוח/טיפוח עיניים/סרום לעיניים,52001
1,package,30.6,"The product name 'דר אורגניק פילינג לפנים' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is likely a single facial peeling product, typically sold as one unit.",3063,5060391843315,דר אורגניק פילינג לפנים,"ד""ר אורגניק פילינג לפנים (₪30.60 ל-)",30.6,טיפוח/טיפוח פנים,52001
1,bar,24.84,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements. Given that it is a protein bar, it is reasonable to assume it is sold as a single item.",medium,"The product is a protein bar, which is typically sold individually unless otherwise specified.",3064,7290015130288,ווין חטיף חלבון קראנצ בטעם פאדג שוקולד,חטיף חלבון קראנצ' בטעם פאדג' שוקולד (₪24.84 ל-),24.84,מזון ומשקאות/דגנים וחטיפים/חטיפי חלבון,52001
1,bottle,7.72,"The product name includes a volume measurement (400 מל), indicating it is a single bottle of shampoo. No other pack indicators are present.",high,"The product is a shampoo with a specified volume, which is treated as a single bottle.",3065,7290104962844,נ.פורמולה אמפולה אינטנס שמפו 400 מל,שמפו אמפולה אינטנס לשיער יבש צבוע ופגום במיוחד (₪7.72 ל-),7.72,טיפוח/טיפוח שיער/שמפו,52001
1,bottle,443.8,"The product name 'סבוקלם פרו איגינג קרם הזנה 50 מל' includes a volume measurement (50 מל), indicating it is a single bottle of cream. No other pack indicators are present.",high,"The volume measurement '50 מל' suggests it is a single bottle, which aligns with typical packaging for creams.",3066,7290011771294,סבוקלם פרו איגינג קרם הזנה 50 מל,איג'ינג קרם הזנה (₪443.80 ל-),443.8,טיפוח/טיפוח פנים/קרם פנים,52001
1,bottle,3.98,"The product name 'לייף קרם גוף בניחוח פצולי ומאסק 500 מל' contains a volume measurement (500 מל), indicating it is a single bottle. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",3067,7290119914418,לייף קרם גוף בניחוח פצולי ומאסק 500 מל,גוף בניחוח פצ'ולי ומאסק (₪3.98 ל-),3.98,טיפוח/טיפוח גוף/קרם גוף,52001
1,bottle,11.33,"The product name does not contain explicit pack quantity indicators such as units or capsules. It is a deodorant spray, which typically comes in a single bottle. The price is given per bottle, and there are no volume or weight measurements to suggest otherwise.",medium,Assumed single bottle based on product type (deodorant spray) and lack of explicit pack indicators.,3072,3600541740006,גרניה דאו ספרי אקשן קונטרול טרמיק 72שעות,דאודורנט ספריי אקשן קונטרול טרמיק 72 שעות (₪11.33 ל-),11.33,טיפוח/דאודורנטים/דאודורנט ספריי,52001
1,package,47.14,"The product name 'Clean Breath סוכריות פירות יער ללא סוכר' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is likely a package of candies, and without explicit pack indicators, it is reasonable to assume it is sold as a single package.",3074,80832560,Clean Breath סוכריות פירות יער ללא סוכר,מנטוס Clean Breath סוכריות פירות יער ללא סוכר (₪47.14 ל-),47.14,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,package,5.75,"The product name 'חטיפטף פירות מעורבים 120 גרם' contains a weight measurement (120 גרם), which indicates it is a single package of mixed fruit snacks. There are no explicit pack quantity indicators, so we assume a single package.",high,"The weight measurement suggests a single package, and there are no other indicators of multiple items.",3077,7290015156813,חטיפטף פירות מעורבים 120 גרם,פירות מעורבים (₪5.75 ל-),5.75,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/דייסות ומחיות לתינוקות,52001
1,bottle,11.5,"The product name 'קרליין אויל פרי מי פנים 400 מל' contains a volume measurement (400 מל), indicating it is a single bottle of 400ml. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",3079,7290104965463,קרליין אויל פרי מי פנים 400 מל,OIL FREE מי פנים (₪11.50 ל-),11.5,קוסמטיקה/טיפוח מותגי קוסמטיקה/ניקוי פנים,52001
1,bottle,10.25,"The product name 'גרניה מים מיסלרים ורדים 400 מל' includes a volume measurement (400 מל), indicating it is a single bottle of 400ml. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a liquid measured by volume, which confirms it is sold as a single bottle.",3080,3600542456586,גרניה מים מיסלרים ורדים 400 מל,MICELLAR מי מיסלריים עם מי ורדים (₪10.25 ל-),10.25,קוסמטיקה/טיפוח מותגי קוסמטיקה/ניקוי פנים,52001
10,unit,191.9,"The product name 'גילט מארז פרוגלייד 10 סכינים' and the canonical name 'ג'ילט מארז פיוז'ן פרוגלייד סכיני גילוח 10 סכינים' both indicate a pack of 10 razor blades. The price per unit is given as ₪19.19, so the total price for the pack is 10 units × ₪19.19 per unit.",high,"The explicit mention of '10 סכינים' (10 blades) provides a clear pack quantity, ensuring high confidence in the interpretation.",3083,8001090848024,גילט מארז פרוגלייד 10 סכינים,ג'ילט מארז פיוז'ן פרוגלייד סכיני גילוח 10 סכינים (₪19.19 ליחידה),19.19,טיפוח/גילוח והסרת שיער/גברים/להבים לסכין גילוח גברים,52001
2,pair,11.9,"The product name includes 'זוג', which indicates a pair, meaning the pack contains 2 items. The current price is ₪5.95, so the normalized price is calculated as 5.95 × 2 = 11.90.",high,"The term 'זוג' clearly indicates a pack of two, and the weight measurement (100 גרם) is not relevant for determining pack quantity.",3086,7290119919918,לייף זוג צמר גפן רגיל 100 גרם,גפן רגיל מארז זוג (₪5.95 ל-),5.95,טיפוח/אמבט וניקוי גוף/כדורי צמר גפן,52001
1,bottle,67.7,"The product name 'סקין 1004 סנטלה מדגסקר סרום 50 מל' contains a volume measurement (50 מל), indicating it is a single bottle of serum. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement '50 מל' clearly indicates a single bottle, aligning with the rules for volume-based products.",3087,8809576260717,סקין 1004 סנטלה מדגסקר סרום 50 מל,1004 MADAGASCAR CENTELLA HYALU-CICA סרום פנים (₪161.20 ל-),67.7,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,3668103
2,pair,44.9,"The product name 'מאם זוג פטמות מס 1 זרימה איטית' includes the word 'זוג', indicating a pack of 2 items. The current price is per unit, so the normalized price is calculated as 22.45 * 2.",high,"The term 'זוג' clearly indicates a pair, which is a common packaging for items like nipples or similar products.",3095,9001616203350,מאם זוג פטמות מס 1 זרימה איטית,לבקבוק זרימה איטית (₪22.45 ליחידה),22.45,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/פטמות לבקבוקי תינוק,52001
1,package,161.8,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a face cream, which typically comes in a single package unless otherwise specified.",3098,8809647392774,סאם ביי מי- קרם לשיקום עור הפנים עם בטא,BY MI BETA PANTHENOL קרם לשיקום עור הפנים (₪161.80 ל-),161.8,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
1,package,189.0,"The product name 'וזלין שפתון לחות ורוד' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is likely a single lip balm or similar item, hence the assumption of a single package.",3103,7290116532783,וזלין שפתון לחות ורוד,לחות ורוד (₪189 ל-),189.0,טיפוח/טיפוח פנים/שפתוני לחות,52001
1,bottle,23.63,"The product name includes a volume measurement (300 ml), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a spray with a specified volume, which suggests it is sold as a single bottle.",3104,7290016621624,אולטרסול ספריי שקוף קידס 50/300 מוגדל,KIDS ספריי שקוף לילדים 50SPF (₪23.63 ל-),23.63,טיפוח/הגנה מהשמש/הגנה מהשמש לילדים,52001
1,package,825.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a treatment gel, which is typically sold as a single item. No explicit pack indicators are present.",3105,192333189764,קליניק אנטי בלמיש גל לטיפול בפצעונים,ANTI BLEMISH ג'ל לטיפול בפצעונים (₪825 ל-),825.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/מסכות פנים וגוף,52001
1,bottle,12.98,"The product name 'לה בוטה שמפו אינטנסיב קרטין טהור וארגן' suggests a shampoo, which is typically sold by volume. No explicit pack quantity indicators are present, and the price is given per unit. Therefore, assume one bottle.",high,"Shampoo is typically sold in bottles, and the price is given per bottle. No pack indicators suggest multiple items.",3106,7290118550495,לה בוטה שמפו אינטנסיב קרטין טהור וארגן,BEAUTE שמפו אינטנסיב קרטין טהור וארגן (₪12.98 ל-),12.98,טיפוח/טיפוח שיער,52001
1,bottle,70.0,"The product name includes a volume measurement (200 מל), indicating it is a single bottle of 200ml. No other pack indicators are present.",high,"The product is a lotion with a specified volume, which is treated as a single bottle.",3108,020714462765,קליניק קליריפיינג לושן 02 200 מל,CLARIFYING LOTION מי הסרה לעור יבש/מעורב - 02 (₪70 ל-),70.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/ניקוי פנים,52001
1,bottle,12.07,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. The product is a body spray, which is typically sold as a single bottle. Therefore, it is reasonable to assume a pack quantity of 1 with a unit type of 'bottle'.",medium,"The product is a body spray, which is commonly sold as a single item. No volume or weight measurements are present in the name, but the nature of the product suggests a single bottle.",3110,8720181640544,אקס פרימיום בודי ספריי פרפל פצולי,בודי ספריי פרפל פצ'ולי (₪12.07 ל-),12.07,טיפוח/דאודורנטים/בודי ספריי,52001
