pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,21.15,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,The product name suggests a single item without specific quantity indicators.,10395238,7290108912975,Sabon אבקת מינרלים פטשולי לבנדר וניל (₪21.15 ל-),אבקת מינרלים פטשולי לבנדר וניל (₪21.15 ל-),21.15,טיפוח/אמבט וניקוי גוף/פצצות אמבטיה,52001
1,bottle,47.98,"The product name includes a volume measurement (5 ליטר), indicating it is a single 5-liter bottle. No other pack indicators are present.",high,"The product is a liquid soap in a 5-liter jerrycan, which is treated as a single bottle.",10395239,7290015284912,ecoLove ג'ריקן 5 ליטר סבון גוף משפחתי ירקות ירוקים - אקולאב 5 ליטר (‫₪47.98 ל-1 ליטר‬),ג'ריקן סבון גוף משפחתי ירקות ירוקים - אקולאב (₪47.98 ל-),47.98,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,43.98,"The product name includes a volume measurement of 5 liters, indicating it is a single container of liquid soap. Therefore, the pack quantity is 1, and the unit type is 'bottle'.",high,"The product is a liquid soap in a 5-liter jerrycan, which is treated as a single bottle for pricing purposes.",10395240,7290015284981,ecoLove ג'ריקן 5 ליטר סבון ידיים ירקות אדומים - אקולאב 5 ליטר (₪43.98 ל-1 ליטר),ג'ריקן סבון ידיים ירקות אדומים - אקולאב (₪43.98 ל-),43.98,טיפוח/אמבט וניקוי גוף/סבון ידיים נוזלי,52001
1,bottle,47.98,"The product name includes a volume measurement (5 ליטר), indicating it is a single container of liquid soap. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a liquid soap in a 5-liter jerrycan, which is a single item based on the volume measurement.",10395241,7290015284974,ecoLove ג'ריקן 5 ליטר סבון גוף ירקות כתומים - אקולאב 5 ליטר (₪47.98 ל-1 ליטר),ג'ריקן סבון גוף ירקות כתומים - אקולאב (‫₪47.98 ל-‬),47.98,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,47.98,"The product name includes a volume measurement of 5 liters, indicating it is a single bottle of body soap. Therefore, pack_quantity is set to 1 and unit_type to 'bottle'.",high,"The product is clearly a single 5-liter bottle of body soap, as indicated by the volume measurement.",10395242,7290015284967,ecoLove ג'ריקן 5 ליטר סבון גוף ירקות אדומים - אקולאב 5 ליטר (₪47.98 ל-1 ליטר),ג'ריקן סבון גוף ירקות אדומים - אקולאב (₪47.98 ל-),47.98,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,6.98,"The product name contains no explicit pack quantity indicators and is a liquid soap, which is typically sold by volume. Therefore, it is assumed to be a single bottle.",high,"The product is a body soap, likely sold as a single bottle based on the context and lack of discrete item indicators.",10395243,7290015284066,ecoLove סבון גוף ירקות אדומים - אקולאב (₪6.98 ל-),סבון גוף ירקות אדומים - אקולאב (₪6.98 ל-),6.98,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,3.33,"The product name contains a volume measurement (SI), indicating a single bottle. No explicit pack quantity indicators are present.",high,"The product is a liquid (תחליב רחצה), typically sold in bottles, and the price is given per bottle.",10395244,7290015466226,אלין תחליב רחצה SI (₪3.33 ל-),אלין תחליב רחצה SI (₪3.33 ל-),3.33,טיפוח/אמבט וניקוי גוף/ג'ל רחצה,52001
1,bottle,6.98,"The product name includes a volume measurement (implied by the context of a body wash), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a body wash, typically sold by volume, hence treated as a single bottle.",10395245,7290015284646,"ecoLove סבון גוף להזנה וטיפוח העור, קולקציית האגוזים - אקולאב (₪6.98 ל-)","סבון גוף להזנה וטיפוח העור, קולקציית האגוזים - אקולאב (₪6.98 ל-)",6.98,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,4.38,"The product name contains a volume measurement ('תחליב רחצה'), indicating it is a liquid product. No explicit pack quantity indicators are present, so it is treated as a single bottle.",high,"The price is given per bottle, and the product is a liquid, hence the unit type is 'bottle'.",10395246,7290114146289,Olive תחליב רחצה מועשר בשמן זית (₪4.38 ל-),תחליב רחצה מועשר בשמן זית (₪4.38 ל-),4.38,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,6.38,"The product name includes no explicit pack quantity indicators and mentions a type of soap, which is typically sold by volume. Assuming it is a single bottle based on the context.",high,"The product is a liquid soap, likely sold in a single bottle. The price is given per bottle.",10395247,7290011552381,Lovlis סבון רחצה צמחי לבנדר עם תמציות אורגניות (₪6.38 ל-),סבון רחצה צמחי לבנדר עם תמציות אורגניות (₪6.38 ל-),6.38,טיפוח/אמבט וניקוי גוף/ג'ל רחצה,52001
