pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,19.78,"The product name 'כתמטמינים חטיף לילדים 45 גרם' includes a weight measurement (45 גרם), which indicates it is a single package of a snack. There are no explicit pack quantity indicators, so we assume a single package.",high,"The weight measurement suggests it is a single package of a snack item, consistent with typical retail packaging for such products.",2496,7290011622428,כתמטמינים חטיף לילדים 45 גרם,אצבעות בוטנים ותירס מגיל 6+ חודשים (₪19.78 ל-),19.78,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/חטיפים לתינוקות,52001
1,package,101.8,"The product name 'בפנטן בייבי 50 גרם' contains a weight measurement (50 גרם), indicating it is a single package of 50 grams. No explicit pack quantity indicators are present, so it is treated as one package.",high,Weight measurement indicates a single package; no other pack indicators present.,2497,7290013092878,בפנטן בייבי 50 גרם,משחת החתלה למניעה וטיפול בתפרחת חיתולים (₪101.80 ל-),101.8,טיפוח/דרמוקוסמטיקה/טיפוח לילדים ותינוקות דרמוקוסמטיקה,52001
1,bottle,10.95,"The product name includes a volume measurement (200 מל), indicating it is a single bottle of conditioner. No explicit pack quantity indicators are present.",high,"The product is a liquid conditioner, typically sold in bottles, and the volume measurement confirms it is a single item.",2498,8700216440851,אוזי SOS מרכך להרגעה והזנה 200 מל,אוזי SOS מרכך להרגעה והזנה (₪10.95 ל-),10.95,טיפוח/טיפוח שיער/מרכך,52001
1,package,13.07,"The product name 'מנטוס תות בודד' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The term 'בודד' suggests a single item, supporting the assumption of a single package.",2506,87108538,מנטוס תות בודד,בטעם תות (₪13.07 ל-),13.07,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
4,unit,24.88,"The product name 'ונוס סימפלי ונוס 4 סכינים חד פעמיים אישה' indicates 4 disposable razors. Therefore, pack_quantity is 4. The current price is per unit, so normalized_price is calculated as 6.22 * 4.",high,"The product name explicitly mentions '4 סכינים', indicating 4 units of disposable razors.",2507,7702018465675,ונוס סימפלי ונוס 4 סכינים חד פעמיים אישה,ונוס - סכיני גילוח חד פעמיים (₪6.22 ליחידה),6.22,טיפוח/גילוח והסרת שיער/גילוח והסרת שיער נשים/סכיני גילוח חד פעמיים,52001
60,tablet,172.2,"The product name indicates '60 טבליות', which means 60 tablets. The current price is given per tablet (₪2.87 ליחידה), so the normalized price is calculated as 60 tablets × ₪2.87 per tablet.",high,"The product name explicitly states the quantity of tablets, making the pack quantity determination straightforward.",2510,7290113560413,צנטרום סילבר נשים 50+ מולטיויטמין 60 טב,סילבר- מולטי-ויטמין בתוספת מינרלים לנשים בנות 50 ומעלה לשימוש יום-יומי 60 טבליות (₪2.87 ליחידה),2.87,בריאות/תוספי תזונה/מולטי-ויטמינים/לגיל 50+,52001
1,bottle,35.9,"The product name 'OGX קרטין ברזילאי מרכך 385 מל' includes a volume measurement (385 מל), indicating it is a single bottle. No explicit pack indicators are present.",high,The volume measurement suggests it is a single bottle of conditioner.,2511,0022796976024,OGX קרטין ברזילאי מרכך 385 מל,קרטין ברזילאי מרכך (₪9.32 ל-),35.9,טיפוח/טיפוח שיער/מרכך,3668031
1,bottle,2.27,"The product name includes a volume measurement (700 מל), indicating it is a single bottle of bath foam. No other pack indicators are present.",high,"The product is a volume-based item, so it is treated as a single bottle.",2513,7290120934894,לייף קידס קצף אמבט דיסני סטיץ 700 מל,קידס קצף אמבטיה דיסני סטיץ' (₪2.27 ל-),2.27,טיפוח/טיפוח ילדים/קצף אמבט לילדים,52001
1,bottle,20.45,"The product name contains a volume measurement (200 ml), indicating it is a single bottle of body spray. No explicit pack quantity indicators are present.",high,"The product is a body spray with a specified volume, which typically comes in a single bottle.",2514,3355991005969,בוגרט סילבר סנט אינפיניטי בודי ספריי 200,BOGART SILVER SCENT אינפיניטי בודי ספריי לגבר (₪20.45 ל-),20.45,טיפוח/דאודורנטים/בודי ספריי,52001
1,bottle,8.33,"The product name contains a volume measurement (275 מל), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a conditioner with a specified volume, typical for a single bottle purchase.",2515,8001841895932,פנטן מיראקלס מרכך להגברת נפח 275 מל,מרכך להגברת נפח להזנה קלילה למראה שיער עבה ומלא (₪8.33 ל-),8.33,טיפוח/טיפוח שיער/מרכך,52001
1,bottle,55.0,"The product name 'Pharmaceris שמפו טיפולי נגד קשקשים' does not contain any explicit pack quantity indicators such as 'מארז', 'יחידות', or similar. It is a shampoo, which is typically sold by volume. Assuming it is a single bottle based on the nature of the product.",high,"The product is a shampoo, which is usually sold in bottles. No explicit pack indicators are present, so it is assumed to be a single bottle.",2516,5900717159112,פארמסריס שמפו טיפולי נגד קשקשים,Pharmaceris שמפו טיפולי נגד קשקשים (₪25.96 ל-),55.0,טיפוח/טיפוח שיער,3668103
1,package,47.54,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a deodorant stick, which is typically sold as a single item unless otherwise specified.",2519,7290100653586,ליידי ספיד סטיק 24/7 גל פרש פיוזן ורוד,סטיק דאודורנט ג'ל פרש פיוז'ן 24/7 ורוד (₪47.54 ל-),47.54,טיפוח/דאודורנטים/דאודורנט ג'ל,52001
