pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,40.0,"The product name 'פישרמנס סוכריות בטעם מנטה ואקליפטוס' does not contain explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is likely a package of candies, which typically do not have explicit pack quantity indicators in the name.",1798,96198131,פישרמנס סוכריות מנטה לבן,פישרמנס סוכריות בטעם מנטה ואקליפטוס (₪40 ל-),40.0,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
18,unit,11.88,"The product name 'לייף בדי בדיקה 18 יח' explicitly states '18 יח', indicating 18 units. The current price is per unit, so the normalized price is calculated as 0.66 × 18.",high,"The product name clearly specifies the number of units, allowing for a confident calculation of the total price.",1800,7290119919475,לייף בדי בדיקה 18 יח,ישראל - בדי בדיקה 100% כותנה (₪0.66 ליחידה),0.66,טיפוח/מוצרי היגיינה לנשים/בדי בדיקה,52001
1,package,8.99,"The product name contains a weight measurement (900 גרם), which is not a pack quantity indicator. No explicit pack quantity indicators are present, so default to a single package.",high,"The product is a weight-based item, so it is treated as a single package.",1801,5099864006384,סימילאק למהדרין שלב 2 900 גרם אר.חסכון,"למהדרין בד""צ תרכובת מזון לתינוקות שלב 2 (₪8.99 ל-)",8.99,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/תרכובות מזון לתינוקות,52001
1,package,13.8,"The product name 'תפוצ`יפס 50גרם' contains a weight measurement (50 גרם), which indicates the weight of the package, not the quantity of discrete items. No explicit pack quantity indicators are present, so we assume a single package.",high,"The weight measurement suggests it's a single package of chips, consistent with typical retail packaging for such products.",1802,7290000178707,תפוצ`יפס 50גרם,תפוצ'יפס צ'יפס בטעם טבעי (₪13.80 ל-),13.8,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,bottle,177.5,"The product name contains no explicit pack indicators and includes a volume measurement (UV lotion), suggesting it is a single bottle. Therefore, pack_quantity is set to 1 with unit_type as 'bottle'.",high,"The product is a lotion, typically sold in single bottles, and the price is given per bottle.",1804,3600542572927,גרניה סקין נטורלס תחליב לחות UV ויטמין C,SKIN NATURALS תחליב לחות והגנה ליום UV עם ויטמין C (₪177.50 ל-),177.5,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
1,bottle,8.97,"The product name 'שמפו מרענן לשיער מתולתל וגלי' does not contain any explicit pack quantity indicators. It is a shampoo, which is typically sold by volume. Therefore, we assume it is one bottle.",high,"The product is a shampoo, which is usually sold in bottles. No explicit pack indicators are present, so we default to one bottle.",1805,7290104261145,FIFI שמפו מרענן לשיער מתולתל וגלי,שמפו מרענן לשיער מתולתל וגלי (₪8.97 ל-),8.97,טיפוח/טיפוח שיער/שמפו,52001
1,bottle,98.0,"The product name contains a volume measurement (50 מל), indicating it is a single bottle of 50ml. No explicit pack quantity indicators are present.",high,"The product is a volume-based item, so it is treated as a single bottle.",1809,3600542232036,גרניה סקין נט אלו גל אלוורה ללחות 50 מל,HYALURONIC ALOE JELLY ג'ל אלוורה ללחות מרעננת (₪98 ל-),98.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
1,package,14.88,"The product name '7DAYS בייק רולס שום 80 גרם' contains a weight measurement (80 גרם), which indicates it is a single package of that weight. No explicit pack quantity indicators are present, so it is treated as one package.",high,"The weight measurement suggests it is a single package, consistent with typical retail packaging for snack items.",1810,7622202049927,7DAYS בייק רולס שום 80 גרם,7DAYS בייק רולס צנימים בטעם שום (₪14.88 ל-),14.88,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
1,bottle,9.32,"The product name 'OGX שמן קרטין שמפו 385 מל' includes a volume measurement (385 מל), indicating it is a single bottle of shampoo. Therefore, the pack quantity is 1.",high,"The volume measurement clearly indicates a single bottle, and there are no other pack indicators present.",1812,0022796977519,OGX שמן קרטין שמפו 385 מל,שמן קרטין שמפו (₪9.32 ל-),9.32,טיפוח/טיפוח שיער/שמפו,52001
1,bottle,939.0,"The product name 'וולדה גל לחות לעיניים' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is likely a single item based on the product type (eye gel), which typically comes in a single bottle. Therefore, the pack_quantity is assumed to be 1, and the unit_type is 'bottle'.",high,"The product is an eye gel, which is typically sold as a single bottle. No explicit pack indicators were found, and the price is assumed to be for one bottle.",1814,4001638526456,וולדה גל לחות לעיניים,ג'ל לחות לעיניים (₪939 ל-),939.0,טיפוח/טיפוח פנים,52001
