pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,1466.0,"The product name includes a volume measurement (15 מל), indicating it is a single bottle of serum. No other pack indicators are present.",high,"The product is a serum with a specified volume, typical for single-item packaging.",9111,3337875806923,לרפ היאלו B5 סרום עיניים 15 מל,"רוש-פוזה היאלו B5 סרום עיניים (₪1,466 ל-)",1466.0,טיפוח/טיפוח פנים/סרום פנים,52001
1,package,9.59,"The product name 'אורביטול משחת שיניים GO WHITE' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package of toothpaste.",medium,Toothpaste is typically sold as a single package unless otherwise specified.,9113,7290004731984,אורביטול משחת שיניים GO WHITE,שיניים GO WHITE (₪9.59 ל-),9.59,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים להלבנה,52001
1,bottle,192.0,"The product name includes a volume measurement (50 מל), indicating it is a single bottle of 50ml. No explicit pack quantity indicators are present.",high,"The product is a moisturizing cream with a specified volume, typical for single bottle packaging.",9116,4005808207077,ניוואה לגבר קרם לחות אנטי אייגינג 50 מל,קרם לחות אנטי אייג'ינג עם חומצה היאלורונית ופרו-רטינול. בעל מקדם הגנה SPF15 (₪192 ל-),192.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/מוצרי טיפוח לגבר,52001
1,bottle,81.2,"The product name 'CCS קרם טיפולי לרגליים סדוקות 75 מל' includes a volume measurement (75 ml), indicating it is a single bottle. No other pack indicators are present.",high,"The volume measurement confirms it is a single bottle, and the price is for this single unit.",9117,7350068604096,CCS קרם טיפולי לרגליים סדוקות 75 מל,קרם טיפולי לרגליים סדוקות (₪81.20 ל-),81.2,טיפוח/טיפוח גוף/קרם רגליים,52001
1,bottle,42.53,"The product name includes a volume measurement (75 מל), indicating it is a single bottle of toothpaste. No other pack indicators are present.",high,"The product is a toothpaste with a specified volume, which is treated as a single bottle.",9118,8718951579590,מרידול משחת שיניים פרודונט אקספרט 75 מל,שיניים פרודונט אקספרט (₪42.53 ל-),42.53,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים לטיפול בחניכיים,52001
1,bottle,27.27,"The product name 'got2b ספריי תלתלים 150 מל' contains a volume measurement (150 מל), indicating it is a single bottle of spray. Therefore, the pack quantity is 1, and the unit type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",9119,4015100743050,got2b ספריי תלתלים 150 מל,ספריי תלתלים מגדיר ומגן על התלתלים (₪27.27 ל-),27.27,טיפוח/טיפוח שיער/תכשירים לטיפול וטיפוח השיער/סרום ואמפולות טיפוליות לשיער,52001
1,package,149.75,"The product name 'קוקידנט פרופשונאל משחת הצמדה 40 גרם' contains a weight measurement (40 גרם), which indicates it is a single package of denture adhesive cream. There are no explicit pack quantity indicators, so we assume a single package.",high,"The weight measurement confirms it is a single package, and the price is for one package.",9121,8006540303603,קוקידנט פרופשונאל משחת הצמדה 40 גרם,משחת הצמדה לתותבות (₪149.75 ל-),149.75,טיפוח/היגיינת הפה/שיניים תותבות/דבקים לשיניים תותבות,52001
4,unit,80.92,"The product name 'ונוס מארז 4 סכיני גילוח ביקיני' indicates a pack of 4 razors. The canonical name confirms this with '4 סכינים'. The current price is per unit, so the normalized price is 20.23 * 4.",high,"The product explicitly states it contains 4 razors, and the price is given per unit, confirming the pack quantity.",9123,7702018574254,ונוס מארז 4 סכיני גילוח ביקיני,גילוח לקו ביקיני 4 סכינים (₪20.23 ליחידה),20.23,טיפוח/גילוח והסרת שיער/גילוח והסרת שיער נשים,52001
1,package,353.96,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a face cream, which typically comes in a single package unless otherwise specified.",9124,654749350027,אבלון אורגניקס ויטמין C קרם פנים מחייה,ויטמין C קרם פנים מחייה (₪353.96 ל-),353.96,טיפוח/טיפוח פנים,52001
1,bottle,17.95,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. The product is a dry shampoo, which is typically sold as a single bottle. Therefore, we assume a pack quantity of 1 with a unit type of 'bottle'.",medium,"The product is a dry shampoo, which is generally sold as a single item. No volume or weight measurements are present in the name, so the assumption of a single bottle is reasonable.",9125,5010724527467,בטיסט שמפו יבש עם צבע לשיער בלונד,יבש עם צבע לשיער בלונד (₪17.95 ל-),17.95,טיפוח/טיפוח שיער/שמפו יבש,52001
1,bottle,258.28,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a liquid treatment product, likely sold as a single bottle. Therefore, the pack_quantity is set to 1, and the unit_type is 'bottle'.",high,"The product is a liquid treatment, typically sold in single bottles. No volume or weight measurement is specified, but the nature of the product suggests a single bottle.",9129,785364130081,מריו בדסקו תחליב מייבש לטיפול נקודתי בפצ,BADESCU תחליב מייבש לטיפול נקודתי בפצעונים (₪258.28 ל-),258.28,קוסמטיקה/טיפוח מותגי קוסמטיקה/מסכות פנים וגוף,52001
1,bottle,23.45,"The product name includes a volume measurement (750 מל), indicating it is a single bottle of 750ml. No explicit pack quantity indicators are present, so the default assumption is one bottle.",high,"The product is a liquid (שמן ניקוי) with a specified volume, which aligns with the rule for volume-based items.",9130,3337875656757,לרפ ליפיקאר שמן ניקוי 750 מל,רוש-פוזה ליפיקאר שמן ניקוי +AP (₪23.45 ל-),23.45,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
1,bottle,5.18,"The product name 'פנינה סבון גוף 500 מל HEMP' includes a volume measurement (500 מל), indicating it is a single bottle of body soap. No other pack indicators are present.",high,"The volume measurement clearly indicates a single bottle, consistent with the rules for volume-based products.",9132,7290018718605,פנינה סבון גוף 500 מל HEMP,סבון גוף HEMP (₪5.18 ל-),5.18,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
