pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
50,unit,90.0,"The product name 'שקיות לאחסון חלב אם 50 יחידות' explicitly states '50 יחידות', indicating there are 50 units in the pack. The current price is ₪1.8 per unit, so the normalized price is calculated as 50 units × ₪1.8 per unit = ₪90.0.",high,"The explicit mention of '50 יחידות' provides a clear pack quantity, ensuring high confidence in the calculation.",12281,7610472880227,שקיות לאחסון חלב אם 50 יחידות,לאחסון חלב אם (₪1.80 ליחידה),1.8,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/משאבות חלב וציוד הנקה,52001
1,bottle,313.33,"The product name includes a volume measurement (75 ml), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a cream with a specified volume, treated as a single bottle.",12427,192333066942,קליניק מויסטר סרג קרם לחות 100 שעות 75 מ,MOISTURE SURGE קרם לחות במרקם ג'ל 100 שעות (₪313.33 ל-),313.33,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
10,unit,191.9,"The product name 'גילט מארז סקינגארד אלוורה 10 סכינים' explicitly states '10 סכינים', indicating a pack of 10 razor blades. Therefore, pack_quantity is 10. The current price is ₪19.19 per unit, so the normalized price is 19.19 × 10 = 191.9.",high,"The product name clearly specifies the number of razor blades, making the pack quantity determination straightforward.",12485,7702018609130,גילט מארז סקינגארד אלוורה 10 סכינים,ג'ילט מארז סקינגארד אלוורה סכיני גילוח לעור רגיש 10 סכינים (₪19.19 ליחידה),19.19,טיפוח/גילוח והסרת שיער/גברים/להבים לסכין גילוח גברים,52001
1,bottle,41.8,"The product name 'דאב דאודורנט רול און טלקו 50 מל' includes a volume measurement (50 מל), indicating it is a single bottle of deodorant. No explicit pack indicators are present.",high,"The volume measurement '50 מל' confirms it is a single bottle, consistent with typical deodorant packaging.",12498,7290116536972,דאב דאודורנט רול און טלקו 50 מל,רול-און טלקו (₪41.80 ל-),41.8,טיפוח/דאודורנטים/דאודורנט רול און,52001
2,pair,79.9,"The canonical name includes the word 'זוג', indicating a pair, which means the pack contains 2 items. The current price is per unit, so the normalized price is calculated as 39.95 × 2.",high,"The product is clearly described as a pair in the canonical name, providing high confidence in the pack quantity determination.",12606,5713795259687,BIBS מוצצי לטקס מידה 1 IVORY STEEL BLUE,סטודיו מוצץ לטקס מידה 1 IVORY STEEL BLUE זוג (₪39.95 ליחידה),39.95,תינוקות ופעוטות/מוצצים ונשכנים/מוצצי לטקס,52001
1,bottle,7.72,"The product name contains a volume measurement (400 מל), indicating it is a single bottle of conditioner. No explicit pack quantity indicators are present, so the default assumption is one bottle.",high,"The product is a conditioner with a specified volume, which aligns with the rule for volume-based items.",12731,7290104962851,נ.פורמולה אמפולה אינטנס מרכך 400 מל,מרכך אמפולה אינטנס לשיער יבש צבוע ופגום במיוחד (₪7.72 ל-),7.72,טיפוח/טיפוח שיער/מרכך,52001
1,package,29.67,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. There are also no volume or weight measurements present. Therefore, it is reasonable to assume this is a single package item.",medium,"The product is likely a single package of rice cakes, as there are no indicators of multiple units or volume/weight measurements.",12743,7290119373345,אנרגי פריכיות משולשות תפוא/אורז/אפונה/מל,אנרג'י הפריכיות הטעימות - פריכיות תפוח אדמה אורז אפונה ירוקה ומלח ים (₪29.67 ל-),29.67,מזון ומשקאות/קרקרים ופריכיות/פריכיות,52001
1,package,35.6,"The product name 'סו.קו באלם ניקוי קטיפתי' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a single item without explicit pack indicators, so a default assumption of one package is made.",12750,8809738325599,סו.קו באלם ניקוי קטיפתי,so.ko באלם ניקוי קטיפתי (₪105 ל-),35.6,קוסמטיקה/טיפוח מותגי קוסמטיקה/ניקוי פנים,3668103
1,bottle,192.0,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It does not specify a volume or weight measurement either. Given that it is a cream, it is reasonable to assume it is sold as a single bottle.",medium,"The product is a cream, typically sold in single bottles or tubes. No explicit pack indicators were found in the name.",12811,7290018156452,גנסיס סאן קרם יום מגן +BB בתוספת גוון מד,"ד""ר פישר GENESIS SUN קרם יום מגן +BB בתוספת גוון מדיום (₪192 ל-)",192.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/הגנה מפני השמש,52001
1,bottle,6.18,"The product name includes a volume measurement (500 ml), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a body lotion with a specified volume, which suggests it is sold as a single bottle.",12883,4006000086767,ניוואה תחליב גוף אלוורה לעור רגיל-יבש500,תחליב גוף אלוורה&לחות לעור רגיל עד יבש (₪6.18 ל-),6.18,טיפוח/טיפוח גוף/קרם גוף,52001
14,unit,242.06,"The product name 'ג'ילט מארז פיוז'ן פרוגלייד סכיני גילוח 14 סכינים' explicitly states '14 סכינים', indicating a pack of 14 razor blades. The current price is per unit, so the normalized price is calculated as 17.29 × 14.",high,"The product name clearly specifies the quantity of razor blades, allowing for a high confidence level in the pack quantity and calculation.",12905,8001090819901,גילט מארז פרוגלייד 14 סכינים         חדש,ג'ילט מארז פיוז'ן פרוגלייד סכיני גילוח 14 סכינים (₪17.29 ליחידה),17.29,טיפוח/גילוח והסרת שיער/גברים/להבים לסכין גילוח גברים,52001
