pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,32.9,"The product name includes a volume measurement (100 מ״ל), indicating it is a single bottle of metal polish. No explicit pack quantity indicators are present, so the default is one bottle.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",10394985,7290008233026,יעקבי פיק - משחה להברקת כל סוגי המתכות 100 מ״ל (₪32.90 ל-),משחה להברקת כל סוגי המתכות 100 מ״ל (₪32.90 ל-),32.9,לבית/ניקיון ותחזוקת הבית/חומרי ניקוי/מבריק כלי כסף,52001
1,bottle,19.9,"The product name includes a volume measurement of 1 liter, which indicates it is a single bottle of concentrated laundry gel. Therefore, pack_quantity is set to 1 with unit_type as 'bottle'.",high,"The product is clearly a single 1-liter bottle of laundry gel, as indicated by the volume measurement.",10394986,7290109920887,יעקבי ג׳ל מרוכז מיוחד לכביסה עדינה 1 ליטר (₪19.90 ל-1 ליטר),מרוכז מיוחד לכביסה עדינה (₪19.90 ל-),19.9,לבית/ניקיון ותחזוקת הבית/כביסה/ג'ל כביסה,52001
1,bottle,9.98,"The product name includes 'מרסס', indicating a spray bottle. No explicit pack quantity indicators are present, and the price is given per unit. Therefore, assume a single bottle.",high,"The product is a cleaning spray, typically sold as a single bottle. The price is given per bottle, aligning with the assumption.",10394987,7290011575212,יעקבי הגרטי - מרסס לניקוי נברשות קריסטל (₪9.98 ל-),מרסס לניקוי נברשות קריסטל (₪9.98 ל-),9.98,לבית/ניקיון ותחזוקת הבית/חומרי ניקוי/מנקה רהיטים,52001
1,unit,4.97,"The product name 'Green Flash ספוג כלים אקולוגי' does not contain any explicit pack quantity indicators or volume/weight measurements. The price is given per unit (₪4.97 ליחידה), indicating that the product is sold individually.",high,"The price per unit is explicitly stated, confirming that the product is sold as a single unit.",10394988,7290014451018,Green Flash ספוג כלים אקולוגי (₪4.97 ליחידה),ספוג כלים אקולוגי (₪4.97 ליחידה),4.97,לבית/ניקיון ותחזוקת הבית/ניקוי כלים/ספוג לניקוי כלים,52001
1,unit,3.73,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. The price is given per unit, suggesting the product is sold individually.",medium,The product is likely sold as a single unit based on the per-unit pricing provided.,10394989,7290014451025,Green Flash סקוצ' קרצוף אקולוגי לניקוי כללי (₪3.73 ליחידה),סקוצ' קרצוף אקולוגי לניקוי כללי (₪3.73 ליחידה),3.73,לבית/ניקיון ותחזוקת הבית/ניקוי כלים/סקוצ לניקוי,52001
1,bottle,5.05,"The product name contains a volume measurement (likely omitted in the provided name), indicating it is a single bottle. Therefore, pack_quantity is set to 1.",high,"The product is likely a cleaning solution, typically sold in bottles, and the price is per bottle.",10394990,1254924911532,סנונית מסיר שומנים לניקוי תנורים – (‫₪5.05 ל-‬),שומנים לניקוי תנורים – (₪5.05 ל-),5.05,לבית/ניקיון ותחזוקת הבית/חומרי ניקוי למטבח/מסיר שומנים,52001
1,package,7.13,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name 'Actizyme אקטיזיים G - מנטרל ריחות רעים' does not provide specific quantity information, so a default assumption of a single package is made.",10394991,1254924911693,Actizyme אקטיזיים G - מנטרל ריחות רעים - (₪7.13 ל-),אקטיזיים G - מנטרל ריחות רעים - (₪7.13 ל-),7.13,לבית/ניקיון ותחזוקת הבית/חומרי ניקוי/פותחי סתימות,52001
1,bottle,27.0,"The product name contains a volume measurement (1 ליטר), indicating it is a single bottle of fabric softener. No other pack indicators are present.",high,"The product is a liquid fabric softener, typically sold by volume. The 1-liter measurement confirms it is one bottle.",10394992,7290019834120,ג'ונסון קלין מרכך כביסה בוסטר בניחוח My blossom 1 ליטר (₪27 ל-1 ליטר),ג'ונסון קלין מרכך כביסה בוסטר בניחוח My blossom (₪27 ל-),27.0,לבית/ניקיון ותחזוקת הבית/כביסה/מרככי כביסה,52001
1,bottle,27.0,"The product name includes a volume measurement of 1 liter, indicating it is a single bottle. No other pack indicators are present.",high,"The product is a liquid fabric softener, typically sold by volume, confirming the use of 'bottle' as the unit type.",10394993,7290120720060,ג'ונסון קלין מרכך כביסה בוסטר בניחוח Baby Breeze 1 ליטר (₪27 ל-1 ליטר),ג'ונסון קלין מרכך כביסה בוסטר בניחוח Baby Breeze (₪27 ל-),27.0,לבית/ניקיון ותחזוקת הבית/כביסה/מרככי כביסה,52001
1,bottle,39.0,"The product name includes a volume measurement (1 ליטר), indicating it is a single bottle of liquid. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a liquid floor cleaner with a specified volume, which aligns with the rule for volume-based items.",10394994,6019563509312,מיוסנט נוזל רצפות דובאי 1 ליטר (₪39 ל-1 ליטר),רצפות דובאי (₪39 ל-),39.0,לבית/ניקיון ותחזוקת הבית/חומרי ניקוי/חומרים לניקוי רצפות,52001
