pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,6.86,"The product name 'גרניה מים מיסלרים ויטמין סי אריזת חיסכון' suggests a volume-based item (likely a bottle of micellar water). No explicit pack quantity indicators are present, and the term 'אריזת חיסכון' implies a single larger bottle rather than multiple discrete items.",high,"The product is likely a single bottle of micellar water with vitamin C, as indicated by the name and typical packaging for such products.",7861,3600542612975,גרניה מים מיסלרים ויטמין סי אריזת חיסכון,SKIN ACTIVE מיסלריים ויטמין סי אריזת חיסכון (₪6.86 ל-),6.86,קוסמטיקה/טיפוח מותגי קוסמטיקה/ניקוי פנים,52001
1,bottle,27.56,"The product name 'פלקסיטול תחליב גוף לעור יבש 250 מל' contains a volume measurement (250 מל), indicating it is a single bottle of lotion. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The product is a lotion with a specified volume, which is typical for single bottle packaging.",7863,9317129042813,פלקסיטול תחליב גוף לעור יבש 250 מל,גוף לעור יבש (₪27.56 ל-),27.56,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
35,diaper,43.05,"The product name 'פמפרס בייבי דריי מידה 3 35 יחידות' explicitly states '35 יחידות', indicating there are 35 diapers in the pack. The current price is ₪1.23 per diaper, so the normalized price is calculated as 35 diapers × ₪1.23 per diaper = ₪43.05.",high,"The explicit mention of '35 יחידות' provides a clear pack quantity, ensuring high confidence in the calculation.",7865,8700216350402,פמפרס בייבי דריי מידה 3  35 יחידות,אקטיב בייבי דריי חיתולים בייבי דריי מידה 3 6- (₪1.23 ליחידה),1.23,תינוקות ופעוטות/החתלה/חיתולים 3-7,52001
1,bottle,2.56,"The product name does not contain explicit pack quantity indicators such as units or capsules. It is a 3-in-1 product (shampoo, shower gel, face wash) typically sold as a single bottle. Therefore, assume pack_quantity: 1, unit_type: 'bottle'.",high,"The product is a multi-use liquid product, likely sold in a single bottle. The price per unit is already given as ₪2.56, indicating a single item.",7866,7290116534879,פינוק לגבר 3ב1 מנטה שמפו גל רחצה ס.פנים,ג'ל רחצה וסבון פנים 3 ב-1 לגבר - מנטה (₪2.56 ל-),2.56,טיפוח/טיפוח שיער/שמפו,52001
1,bottle,53.47,"The product name contains a volume measurement (170 מל), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a liquid soap with a specified volume, treated as a single bottle.",7867,7290115660579,סבוקלם דיילי סבון פרו ויטמין B5 170 מל,סבון פרו ויטמין B5 (₪53.47 ל-),53.47,טיפוח/טיפוח פנים/ניקוי פנים,52001
1,bottle,254.0,"The product name includes a volume measurement (50 מל), indicating it is a single bottle of cream. No other pack indicators are present.",high,"The product is a cream with a specified volume, typical for single-item packaging.",7870,4005900134271,ניוואה אקספרט פילר סלולר קרם לילה 50 מל,CELLULAR EXPERT FILLER קרם לילה אינטנסיבי אנטי אייג'ינג (₪254 ל-),254.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לילה,52001
1,package,53.93,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a single bottle or package. Therefore, it is assumed to be a single package.",medium,"The product name suggests it is a skincare product, likely sold as a single item. No explicit pack quantity indicators are present.",7871,7290111091889,דר עור Oily OR FORTE תחליב גרגירים עדין,Oily OR FORTE תחליב גרגירים עדין לעור שמן הנוטה לפצעונים (₪53.93 ל-),53.93,טיפוח/טיפוח פנים/ניקוי פנים,52001
1,bottle,2.7,"The product name contains a volume measurement (תחליב רחצה לגוף), indicating it is a liquid product. No explicit pack quantity indicators are present, so it is assumed to be a single bottle.",high,"The product is a body wash lotion, typically sold as a single bottle. The price is per bottle.",7875,7290018921852,אפקטיב קר תחליב רחצה לגוף - שמן ארגן,"ד""ר פישר אפקטיב קר תחליב רחצה לגוף מועשר בשמן ארגן (₪2.70 ל-)",2.7,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,30.23,"The product name 'פארמסריס אמוטופיק תחליב רחצה יום יומי' does not contain explicit pack indicators such as units or capsules. It is a liquid product, likely sold in a bottle, and the price is given per bottle. Therefore, pack_quantity is set to 1 with unit_type as 'bottle'.",high,"The product is a daily wash lotion, typically sold in a single bottle. The price is per bottle, as indicated by the lack of any pack quantity indicators.",7877,5900717169104,פארמסריס אמוטופיק תחליב רחצה יום יומי,אמוטופיק - תחליב רחצה יום יומי (₪30.23 ל-),30.23,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
1,bottle,20.16,"The product name contains a volume measurement (46 מל), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a gum bottle with a specified volume, treated as a single item.",7879,4009900426121,איירוויבס בקבוקון מנטה ואוכמניות 46 מלבנ,איירוויבס מסטיק איירוויבז בטעם מנטה אוכמניות ללא סוכר (₪20.16 ל-),20.16,מזון ומשקאות/חטיפים וממתקים/מסטיקים,52001
