pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bar,26.67,"The product name includes a weight measurement (60 גרם), indicating it is a single bar. No explicit pack quantity indicators are present.",high,"The product is a protein bar with a specified weight, treated as a single item.",7211,7290119371112,פרו חטיף חלבון שוקולד אגוזים 60 גרם,חטיף חלבון בטעם קרמל עם ציפוי בטעם שוקולד חלב ואוגוזי לוז - חלבון (₪26.67 ל-),26.67,מזון ומשקאות/דגנים וחטיפים/חטיפי חלבון,52001
1,bottle,938.0,"The product name includes a volume measurement (50 מל), indicating it is a single bottle of serum. No other pack indicators are present.",high,"The product is a serum with a specified volume, treated as a single bottle.",7212,3614274142341,לנקום גניפיק אולטימייט ריפיל 50 מל,GENIFIQUE ULTIMATE REFILL סרום (₪938 ל-),938.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,52001
1,bottle,38.6,"The product name includes a volume measurement (150 מל), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a hair removal cream for men, typically sold as a single bottle based on the volume measurement.",7215,7290112000712,ויט קרם להסרת שיער לגבר למקלחת 150 מל,להסרת שיער לגבר לשימוש במקלחת (₪38.60 ל-),38.6,טיפוח/גילוח והסרת שיער/תכשירים להסרת שיער/קרם להסרת שיער,52001
2,pair,34.9,"The product name includes 'זוג', indicating a pair of items. The current price is per unit, so the normalized price is calculated as 17.45 (price per unit) × 2 (pack quantity).",high,"The term 'זוג' clearly indicates a pack of two, aligning with the canonical name description.",7216,7290113826014,לייף זוג מוצצים 6-18 AIRFLOW כחול גיבורי,בייביז מוצצים 6-18 AIRFLOW כחול גיבורי על אריזת זוג (₪17.45 ליחידה),17.45,תינוקות ופעוטות/מוצצים ונשכנים/מוצצי סיליקון,52001
1,package,41.46,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. There are also no volume or weight measurements present. Therefore, it is reasonable to assume this is a single package item.",medium,"The product name is related to a toothpaste, which typically comes as a single package unless otherwise specified.",7217,0035000458360,קולגייט אופטיק וייט המסייעת להסרת כתמי ש,שיניים אופטיק וויט המסייעת להסרת כתמי שיניים בניחוח קלין מנטה (₪41.46 ל-),41.46,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים להלבנה,52001
1,bottle,45.35,"The product name contains a volume measurement (200 מל), indicating it is a single bottle of 200ml. No other pack indicators are present.",high,"The product is a facial cleansing gel, typically sold in single bottles based on volume measurement.",7218,3337872411083,לרפ אפקלאר ג'ל מקציף לניקוי הפנים 200 מל,רוש-פוזה אפקלאר ג'ל מקציף לניקוי ולטיהור הפנים (₪45.35 ל-),45.35,טיפוח/טיפוח פנים/ניקוי פנים,52001
1,package,15.8,"The product name contains a weight measurement (50 גרם), which indicates the size of the package, not the quantity of discrete items. No explicit pack quantity indicators are present, so it is assumed to be a single package.",high,"The product is a weight-based item (50 גרם), so the pack quantity is set to 1 with high confidence.",7219,7290113870536,פריכיות אפונה 50 גרם אורגני ללא גלוטן,פריכיות אפונה אורגניות ללא גלוטן (₪15.80 ל-),15.8,מזון ומשקאות/קרקרים ופריכיות/פריכיות,52001
1,package,47.9,"The product name 'פאלמרס חמאת קקאו לגוף 100 גרם' contains a weight measurement (100 גרם), which indicates it is a single package of 100 grams. There are no explicit pack quantity indicators, so it is treated as one package.",high,"The weight measurement suggests it is a single package of a specific weight, which aligns with the rules for weight-based products.",7222,010181040009,פאלמרס חמאת קקאו לגוף 100 גרם,PALMER'S חמאת קקאו לגוף ולפנים (₪47.90 ל-),47.9,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
1,bottle,166.0,"The product name 'נטרוגינה היידרובוסט גל קרם 50 מל' contains a volume measurement (50 מל), indicating it is a single bottle of 50ml. Therefore, pack_quantity is 1.",high,"The product is a gel cream with a specified volume, which is typical for single bottle packaging.",7225,3574661287232,נטרוגינה היידרובוסט גל קרם 50 מל,HYDRO BOOST ג'ל קרם (₪166 ל-),166.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
1,bottle,32.95,"The product name 'קמילוטרקט אינטימה יאנג 200 מל' includes a volume measurement (200 מל), indicating it is a single bottle. No other pack indicators are present.",high,"The product is a personal hygiene foam for girls, typically sold as a single bottle.",7226,7290008968959,קמילוטרקט אינטימה יאנג 200 מל,יאנג קצף הגיינה אישית לנערות (₪32.95 ל-),32.95,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
2,pair,63.6,"The canonical name includes 'זוג חטיפים באריזה', indicating a pair of snacks in the package. Therefore, pack_quantity is 2. The normalized price is calculated as current_price (31.8) multiplied by pack_quantity (2).",high,"The term 'זוג' explicitly indicates a pair, providing high confidence in the pack quantity determination.",7228,7290108450057,לייף חטיף אורז אפוי בטעם בננה לתינוקות 6,בייביז חטיף אורז אפוי בטעם בננה לתינוקות 6+ חודשים - זוג חטיפים באריזה (₪31.80 ל-),31.8,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/חטיפים לתינוקות,52001
1,bottle,403.33,"The product name includes 'סרום 10% ניאצינאמיד', which suggests a liquid product typically sold in a bottle. No explicit pack quantity indicators are present, and the volume measurement is implied. Therefore, assume one bottle.",high,"The product is a serum, which is typically sold in single bottles. The price is given per bottle.",7229,3600524119829,לוריאל דרמו ברייט ריביל סרום 10% ניאצינא,L'OREAL PARIS BRIGHT REVEAL סרום 10% ניאצינאמיד (₪403.33 ל-),403.33,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,52001
1,bottle,141.8,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. The product is a fluid (תחליב), which typically comes in a single bottle. Therefore, it is assumed to be one bottle.",high,"The product is a facial lotion with SPF, which is typically sold as a single bottle. No volume or weight is specified, but the nature of the product suggests a single unit.",7230,7290019075066,אולטרסול אולטרה לייט תחליב פנים עור רגיש,ULTRA LIGHT פלואיד תחליב פנים קליל SPF50 לעור רגיש (₪141.80 ל-),141.8,טיפוח/הגנה מהשמש,52001
1,bottle,3.96,"The product name 'רד בול אבטיח משקה אנרגיה פקדון 30 אג' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a beverage, which typically comes in a single bottle or can. Therefore, we assume a pack_quantity of 1 with a unit_type of 'bottle'.",high,"The product is a beverage, and the absence of explicit pack indicators suggests it is sold as a single bottle.",7231,90446269,רד בול אבטיח משקה אנרגיה פקדון 30 אג,משקה אנרגיה מוגז בתוספת קפאין וטאורין בטעם אבטיח (₪3.96 ל-),3.96,מזון ומשקאות/משקאות ושתיה חמה/משקאות אנרגיה ואיזוטוני,52001
1,unit,27.45,"The product name does not contain any explicit pack quantity indicators such as 'מארז', 'יחידות', or 'זוג'. The canonical name includes a per-unit price indicator '(₪27.45 ליחידה)', suggesting the price is for a single unit. Therefore, it is reasonable to assume a pack_quantity of 1.",medium,"The product is a pacifier, typically sold individually unless otherwise specified. The per-unit price indicator supports this assumption.",7233,9001616702686,מאם מוצצים סיליקון 0-6 מאט חלק - ורוד סג,I LOVE MUMMY מוצצי סיליקון 0-6 ורוד (₪27.45 ליחידה),27.45,תינוקות ופעוטות/מוצצים ונשכנים/מוצצי סיליקון,52001
1,bottle,23.41,"The product name 'סאנדיי מפיץ ריח מקלות 85 מל פצולי לבנדר' includes a volume measurement (85 מל), indicating it is a single bottle of fragrance diffuser. No explicit pack quantity indicators are present, so the default is one bottle.",high,"The product is a fragrance diffuser with a specified volume, treated as a single bottle.",7235,7290114964234,סאנדיי מפיץ ריח מקלות 85 מל פצולי לבנדר,מפיצי ריח פצ'ולי לבנדר ווניל (₪23.41 ל-),23.41,לבית/ניקיון ותחזוקת הבית/מפיצי ריח ומטהרי אוויר/מקלות ריח,52001
1,bottle,2.52,"The product name 'דר פישר קידס שמפו ומרכך ויטמינים 750 מל' includes a volume measurement (750 מל), indicating it is a single bottle. Therefore, pack_quantity is set to 1 and unit_type to 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",7236,7290017440323,דר פישר קידס שמפו ומרכך ויטמינים 750 מל,"ד""ר פישר KIDS שמפו+מרכך ויטמינים (₪2.52 ל-)",2.52,טיפוח/טיפוח ילדים/שמפו לילדים,52001
1,bottle,473.33,"The product name does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is an anti-aging serum, which is typically sold in bottles. The price is given per unit, and there are no volume or weight measurements in the name to suggest otherwise.",medium,Assumed single bottle due to the nature of the product (serum) and lack of explicit pack indicators.,7238,4006000011400,ניוואה לומינוס סרום אנטי אייגינג לטיפול,LUMINOUS סרום אנטי אייג'ינג לטיפול בכתמים כהים (₪473.33 ל-),473.33,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,52001
1,bottle,2.84,"The product name 'פינוק לילדים מרכך לסירוק קל' does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It is likely a liquid product (e.g., conditioner), which typically comes in a single bottle. Therefore, I assume a pack quantity of 1 with a unit type of 'bottle'.",medium,"The product name suggests it is a liquid product, likely sold in a single bottle. No explicit pack indicators are present.",7239,7290112492746,פינוק לילדים מרכך לסירוק קל,לסירוק קל לילדים (₪2.84 ל-),2.84,טיפוח/טיפוח ילדים/סירוק קל,52001
1,bottle,44.71,"The product name includes a volume measurement (295 מל), indicating it is a single bottle of lotion. No explicit pack quantity indicators are present.",high,"The product is a lotion with a specified volume, treated as a single bottle.",7241,3499320015738,צטאפיל רסטורדם תחליב לחות משקם 295 מל,לחות טיפולי לעור יבש מגרד ורגיש (₪44.71 ל-),44.71,טיפוח/דרמוקוסמטיקה/טיפוח גוף דרמוקוסמטיקה,52001
1,package,1079.33,"The product name 'קרם עיניים רב תכליתי- BRIGHTEN ME' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cream, which typically comes in a single package unless otherwise specified.",7242,7290019554851,FRE BRIGHTEN ME קרם עיניים רב תכליתי,"קרם עיניים רב תכליתי- BRIGHTEN ME (₪1,079.33 ל-)",1079.33,טיפוח/טיפוח פנים/קרם פנים/קרם עיניים,52001
1,bottle,11.97,"The product name 'סרקל מתיר קשרים ספריי רציף 300 מל' includes a volume measurement (300 מל), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a spray with a specified volume, which suggests it is sold as a single bottle.",7243,7290019501374,סרקל מתיר קשרים ספריי רציף 300 מל,מתיר קשרים לילדים (₪11.97 ל-),11.97,טיפוח/טיפוח ילדים/סירוק קל,52001
1,bottle,12.18,"The product name 'ליבס מרכך טיפולי חוחובה ושמן קיק 500 מל' contains a volume measurement (500 מל), indicating it is a single bottle of conditioner. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based products.",7245,7290119020652,ליבס מרכך טיפולי חוחובה ושמן קיק 500 מל,מרכך טיפולי חוחובה ושמן קיק (₪12.18 ל-),12.18,טיפוח/טיפוח שיער,52001
1,bottle,3.98,"The product name 'אלביב מרכך GLYCOLIC GLOSS לוכד ברק' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. However, it is likely a liquid product given the context of a conditioner, which typically comes in bottles. Therefore, we assume a single bottle.",high,Assumed to be a single bottle of conditioner based on typical packaging for such products.,7247,3600524230180,אלביב מרכך GLYCOLIC GLOSS לוכד ברק,GLYCOLIC GLOSS לוכד ברק (₪3.98 ל-),3.98,טיפוח/טיפוח שיער/מרכך,52001
1,bottle,5.18,"The product name 'קרליין קרם גוף 500 מל COCONUT' contains a volume measurement (500 מל), indicating it is a single bottle of 500ml. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, and there are no other pack indicators present.",7249,7290104965623,קרליין קרם גוף 500 מל COCONUT,גוף COCONUT (₪5.18 ל-),5.18,טיפוח/טיפוח גוף/קרם גוף,52001
1,package,11.58,"The product name contains a weight measurement (120 ג) which indicates the weight of the candies, not the pack quantity. No explicit pack quantity indicators are present, so default to a single package.",high,"The weight measurement suggests a single package of candies, consistent with typical retail packaging for such items.",7253,7290018894934,לוקיטוס סוכריות על מקל בטעמי פירות 120 ג,לוקיטוס סוכריות על מקל בטעמי פירות במילוי גומי לעיסה (₪11.58 ל-),11.58,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
50,unit,56.0,"The product name 'לייף בייביז שקיות לאחסון חלב אם 50 יח' explicitly states '50 יח', indicating 50 units. The current price is ₪1.12 per unit, so the normalized price is 50 units × ₪1.12 per unit = ₪56.0.",high,"The product name clearly specifies the number of units, making the calculation straightforward and confidence high.",7254,7290111592584,לייף בייביז שקיות לאחסון חלב אם 50 יח,בייביז שקיות לאחסון חלב אם והקפאת חלב (₪1.12 ליחידה),1.12,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/שקיות לאחסון חלב אם,52001
1,package,55.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a face mask, which is typically sold as a single item unless otherwise specified.",7257,7290104964954,קרליין מסכת בד זהב למיצוק וזוהר לעור,מסכת בד זהב למיצוק וזוהר לעור (₪55 ל-),55.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/מסכות פנים וגוף,52001
1,package,122.0,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is a daily moisturizing cream, which is typically sold as a single item. No explicit pack indicators are present in the name.",7260,3600520297262,מן אקספרט הידרה אנרגטיק קרם לחות יומי נג,L'OREAL MEN EXPERT HYDRA ENERGETIC קרם לחות יומי נגד סימני עייפות (₪122 ל-),122.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/מוצרי טיפוח לגבר,52001
1,package,19.98,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a hair mask, which typically comes in a single package without explicit pack quantity indicators.",7262,7290015883474,לה בוטה מסכה אינטנסיב קרטין וארגן,BEAUTE מסכה אינטנסיב קרטין וארגן (₪19.98 ל-),19.98,טיפוח/טיפוח שיער,52001
1,package,17.38,"The product name includes a weight measurement (80 גרם), indicating it is a single package of rice cakes with chocolate. No explicit pack quantity indicators are present, so it is assumed to be one package.",high,"The weight measurement suggests a single package, consistent with typical retail packaging for this type of product.",7264,7290106526822,אנרגי פריכיות תחתית שוקולד חלב 80 גרם,אנרג'י פריכיות אורז חום מלא עם תחתית שוקולד חלב (₪17.38 ל-),17.38,מזון ומשקאות/קרקרים ופריכיות/פריכיות,52001
1,package,403.8,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a single bottle or package. Therefore, it is reasonable to assume this is a single package.",medium,"The product is a cream, which typically comes in single packages unless otherwise specified.",7265,7290012850592,דר עור רטין קרם לילה אנטי אייג'ינג 45+,RETIN-OR קרם לילה אנטי אייג'ינג לעור בוגר +45 (₪403.80 ל-),403.8,טיפוח/טיפוח פנים/קרם פנים,52001
1,bottle,268.67,"The product name 'OF JOSEON סרום למראה עור זוהר' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a serum, which is typically sold in bottles. Therefore, it is assumed to be a single bottle.",high,"The product is a serum, which is generally sold in bottles. No volume or weight measurements are present, but the nature of the product suggests it is sold as a single item.",7266,8809738312728,ביוטי אוף גוסאון סרום למראה עור זוהר,OF JOSEON סרום למראה עור זוהר (₪268.67 ל-),268.67,קוסמטיקה/טיפוח מותגי קוסמטיקה/סרום וטיפול בעור,52001
1,bottle,473.0,"The product name contains a volume measurement (30 מ), indicating it is a single bottle of 30ml. No other pack indicators are present.",high,"The product is a treatment for pimples, typically sold as a single bottle based on the volume measurement.",7268,3282770202854,אוון קליננס קומדומד לטיפול בפצעונים 30 מ,קומדומד מסייע לטיפול בפצעונים (₪473 ל-),473.0,טיפוח/טיפוח פנים/קרם פנים,52001
1,package,350.59,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a lip balm, which is typically sold as a single unit unless otherwise specified.",7270,7298074501018,בליסטקס קלאסיק שפתון לשפתיים יבשות וסדוק,שפתון לשפתיים יבשות וסדוקות (₪350.59 ל-),350.59,טיפוח/טיפוח פנים/שפתוני לחות,52001
1,package,12.6,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cream, which typically comes in a single package unless otherwise specified.",7271,7290010748853,ד.פישר אפקטיב קר קרם ידיים עדין סנסטיב,"ד""ר פישר אפקטיב קר קרם ידיים וציפורניים לעור רגיש-ללא בושם (₪12.60 ל-)",12.6,טיפוח/טיפוח גוף/קרם ידיים,52001
1,bottle,673.0,"The product name 'אבלון אורגניקס ויטמין C סרום לפנים' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a serum, which is typically sold in bottles. Therefore, it is assumed to be one bottle.",high,"The product is a facial serum, which is commonly sold in single bottles. No volume or weight measurements are present in the name, but the nature of the product suggests it is a single bottle.",7274,654749350010,אבלון אורגניקס ויטמין C סרום לפנים,ויטמין C סרום לפנים (₪673 ל-),673.0,טיפוח/טיפוח פנים,52001
1,package,24.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a toothpaste for children, which typically comes in a single package unless otherwise specified.",7278,7290008000796,סופרמן משחת שיניים לילדים,שיניים ג'ל עם פלואוריד בטעם פירות מרענן (₪24 ל-),24.0,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים ילדים,52001
1,bottle,2.41,"The product name includes a volume measurement (700 מל), indicating it is a single bottle of 700ml. No explicit pack quantity indicators are present, so the pack quantity is set to 1.",high,"The product is a liquid wash, typically sold in bottles, and the volume measurement confirms it is a single bottle.",7280,7290116535296,פינוק פלורל תחליב רחצה 700 בניחוח ורד ופ,FLORAL תחליב רחצה בניחוח ורד ופרזיה (₪2.41 ל-),2.41,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,bottle,14.39,"The product name includes a volume measurement (180 מל), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a facial peeling gel with a specified volume, treated as a single bottle.",7284,7290019075332,אפקטיב קר תרחיץ פילינג לפנים 180 מל,"ד""ר פישר אפקטיב קר תרחיץ פילינג ג'ל גרגרים לפנים (₪14.39 ל-)",14.39,טיפוח/טיפוח פנים/ניקוי פנים/מי פנים,52001
4,bar,16.88,"The product name 'נקה 7 סבון מוצק לתינוק רביעייה' indicates a pack of four solid soaps ('רביעייה' means quartet or four items). Therefore, the pack quantity is 4. The current price is per bar, so the normalized price is calculated as 4.22 (price per bar) × 4 (bars) = 16.88.",high,"The term 'רביעייה' explicitly indicates a pack of four, providing high confidence in the pack quantity determination.",7286,7290000149615,נקה 7 סבון מוצק לתינוק רביעייה,7 סבון מוצק לתינוקות בעלי עור עדין ורגיש מארז רביעייה (₪4.22 ל-),4.22,טיפוח/אמבט וניקוי גוף/סבון מוצק,52001
1,bottle,19.97,"The product name includes '300', which likely refers to volume (300 ml). No explicit pack indicators are present, so it is treated as a single bottle.",high,"The product is a spray with a specified volume, indicating it is sold as a single bottle.",7288,7290104964718,סקין גארד ספריי הגנה SPF50 ווט סקין 300,ספריי שקוף SPF50 ווט סקין (₪19.97 ל-),19.97,טיפוח/הגנה מהשמש,52001
1,package,23.87,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a hand cream, which is typically sold as a single item unless otherwise specified.",7290,8712561485524,וזלין קרם ידיים עם קרטין לציפורניים חזקו,ידיים עם קרטין לציפורניים חזקות (₪23.87 ל-),23.87,טיפוח/טיפוח גוף/קרם ידיים,52001
1,package,519.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a deodorant cream, which typically comes as a single unit unless otherwise specified.",7297,7290003227822,חלאבלין SPORTS דאודורנט קרם לבית השחי,ספורט קרם דאודורנט לבית השחי (₪519 ל-),519.0,טיפוח/דאודורנטים/דאודורנט קרם,52001
1,bottle,6.78,"The product name 'פרודונטקס מי פה טיפול יומי לחניכיים הרבל' suggests a mouthwash, which is typically sold by volume. No explicit pack quantity indicators are present, and the product is likely a single bottle of mouthwash.",high,"The product is a mouthwash, which is typically sold in bottles. The price is given per bottle.",7299,7290113560512,פרודונטקס מי פה טיפול יומי לחניכיים הרבל,פה לטיפול יום-יומי לחניכיים מנטה הרבל (₪6.78 ל-),6.78,טיפוח/היגיינת הפה/מי פה/מי פה מבוגרים,52001
