pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,15.03,"The product name includes a weight measurement (326g), which indicates it is a single package of cereal. There are no explicit pack quantity indicators such as 'מארז' or 'יחידות'. Therefore, it is treated as one package.",high,"The weight measurement (326g) suggests it is a single package of cereal, which is typical for such products.",10394635,016000188884,General Mills Reese's Puffs 326g Angel ריסס דגני בוקר מהדורה מיוחדת אנג'ל (₪15.03 ל-),General Mills Reese's Puffs 326g Angel ריסס דגני בוקר מהדורה מיוחדת אנג'ל (₪15.03 ל-),15.03,מזון ומשקאות/דגנים וחטיפים/דגני בוקר וגרנולה/דגני בוקר לילדים,52001
1,package,21.2,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package of cereal.",medium,"The product is a cereal, which typically comes in a single package unless otherwise specified.",10394636,055577106662,General Mills Cap'n Crunch קפטן קראנץ דגני בוקר (₪21.20 ל-),General Mills Cap'n Crunch קפטן קראנץ דגני בוקר (₪21.20 ל-),21.2,מזון ומשקאות/דגנים וחטיפים/דגני בוקר וגרנולה/דגני בוקר לילדים,52001
1,package,3.98,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name 'הר ברכה טחינה ״הר ברכה״' does not specify a quantity or volume/weight, so it is treated as a single package by default.",10394637,7290011723200,הר ברכה טחינה ״הר ברכה״ (₪3.98 ל-),הר ברכה טחינה ״הר ברכה״ (₪3.98 ל-),3.98,מזון ומשקאות/דגנים וחטיפים/טחינה,52001
1,package,10.36,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cereal, which typically comes in a single package unless otherwise specified.",10394638,055577102732,General Mills Cap'n Crunch Berries קפטן קראנץ אוכמניות דגני בוקר (₪10.36 ל-),General Mills Cap'n Crunch Berries קפטן קראנץ אוכמניות דגני בוקר (₪10.36 ל-),10.36,מזון ומשקאות/דגנים וחטיפים/דגני בוקר וגרנולה/דגני בוקר לילדים,52001
1,package,2.98,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name 'אחוה טחינה אחווה' does not specify a pack quantity or volume/weight, so it is treated as a single package by default.",10394639,7290010328253,אחוה טחינה אחווה (₪2.98 ל-),אחוה טחינה אחווה (₪2.98 ל-),2.98,מזון ומשקאות/דגנים וחטיפים/טחינה,52001
1,package,0.04,"The product name includes a weight measurement (1 ק״ג), which indicates it is a single package of 1 kg. There are no explicit pack quantity indicators, so it is treated as one package.",high,"The product is a weight-based item (1 kg), so it is considered a single package.",10394640,7290011723101,"הר ברכה טחינה הר ברכה 1 ק״ג (‫₪0.04 ל-1 ק""ג‬)","הר ברכה טחינה הר ברכה 1 ק״ג (₪0.04 ל-1 ק""ג)",0.04,מזון ומשקאות/דגנים וחטיפים/טחינה,52001
1,package,8.76,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name suggests a mix of seeds and nuts, which typically comes in a single package without explicit quantity indicators.",10394641,7290018752616,בית השקד מסיבה בסלט מיקס גרעינים ואגוזים (₪8.76 ל-),בית השקד מסיבה בסלט מיקס גרעינים ואגוזים (₪8.76 ל-),8.76,מזון ומשקאות/דגנים וחטיפים/אגוזים ופירות יבשים,52001
1,package,2.98,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is tahini, which is typically sold by weight or volume, but no specific measurement is provided in the name. Defaulting to a single package assumption.",10394642,7290010328246,אחוה טחינה שומשום מלא ״אחוה״ (₪2.98 ל-),אחוה טחינה שומשום מלא ״אחוה״ (₪2.98 ל-),2.98,מזון ומשקאות/דגנים וחטיפים/טחינה,52001
60,capsule,14833.2,"The product name explicitly states '60 כמוסות', indicating there are 60 capsules in the pack. Therefore, pack_quantity is 60. The normalized price is calculated as current_price (₪247.22) multiplied by pack_quantity (60).",high,"The product name clearly specifies the number of capsules, allowing for a high confidence level in the pack quantity determination.",10394643,7290018439234,נוטריקר אבקת עשב שעורה טהורה בכמוסות 60 כמוסות (₪247.22 ל-),נוטריקר אבקת עשב שעורה טהורה בכמוסות 60 כמוסות (₪247.22 ל-),247.22,מזון ומשקאות/דגנים וחטיפים/סופר פוד,52001
1,package,9.93,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product name 'סקיני פסטה סקיני פלקס בטעם אגוזי לוז וקינמון' does not provide specific information about the number of units or volume/weight, so a default assumption of a single package is made.",10394644,7290015129510,סקיני פסטה סקיני פלקס בטעם אגוזי לוז וקינמון (₪9.93 ל-),סקיני פסטה סקיני פלקס בטעם אגוזי לוז וקינמון (₪9.93 ל-),9.93,מזון ומשקאות/דגנים וחטיפים/דגני בוקר וגרנולה/דגני בוקר למבוגרים,52001
