pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,package,31.5,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a type of candy, which typically comes in packages. Without explicit pack indicators, a single package assumption is reasonable.",1409,4020400890069,ויויל סוכריות ללא סוכר טעם לימון,ויויל סוכריות ללא סוכר בטעם לימון (₪31.50 ל-),31.5,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,bottle,140.0,"The product name 'קליניק די די אמגי 125 מל' contains a volume measurement (125 מל), indicating it is a single bottle of 125ml. No other pack indicators are present.",high,"The volume measurement clearly indicates a single bottle, consistent with the rules for volume-based products.",1410,020714222857,קליניק די די אמגי 125 מל,DRAMATICALLY DIFFERENT MOISTUIZING ג'ל לחות (₪140 ל-),140.0,קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לחות/ליום,52001
3,unit,24.9,"The product name 'שיק סכיני סילק טאצ אפ 3 יחידות' explicitly states '3 יחידות', indicating a pack of 3 units. The current price is ₪8.3 per unit, so the normalized price is calculated as 8.3 × 3 = 24.9.",high,"The product is clearly defined with a specific quantity of units, and the per-unit pricing matches the description.",1412,4891228309268,שיק סכיני סילק טאצ אפ 3 יחידות,טאצ' אפ סכיני גילוח חד פעמיים לעיצוב הגבות והסרת שיער עדין (₪8.30 ליחידה),8.3,טיפוח/גילוח והסרת שיער/גילוח והסרת שיער נשים,52001
1,package,119.67,"The product name 'BEPANTEN BABY 30GR' includes a weight measurement (30GR), which is not a pack quantity indicator. No explicit pack quantity indicators are present, so default to a single package.",high,"The weight measurement indicates a single item, consistent with typical packaging for creams or ointments.",1413,7290013092564,BEPANTEN BABY 30GR,משחת החתלה למניעה וטיפול בתפרחת חיתולים (₪119.67 ל-),119.67,טיפוח/דרמוקוסמטיקה/טיפוח לילדים ותינוקות דרמוקוסמטיקה,52001
1,bar,11.04,"The product name 'מילקה שוקולד טריולד 280 גרם' includes a weight measurement (280 גרם), indicating it is a single item. Therefore, pack_quantity is 1 and unit_type is 'bar'.",high,"The weight measurement confirms it is a single chocolate bar, and the price is for this single item.",1416,7622210690852,מילקה שוקולד טריולד 280 גרם,מילקה TRIOLADE - שוקולד בשלוש שכבות (₪11.04 ל-),11.04,מזון ומשקאות/שוקולד/טבלאות שוקולד,52001
1,bottle,10.5,"The product name 'אפקטיב קר תרחיץ פנים לכל סוגי העור' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a facial wash, which is typically sold by volume. Therefore, it is assumed to be a single bottle. The current price is for one bottle.",high,"Facial washes are typically sold in bottles, and no other pack indicators are present.",1417,7290019075585,אפקטיב קר תרחיץ פנים לכל סוגי העור,"ד""ר פישר אפקטיב קר תרחיץ פנים לכל סוגי העור (₪10.50 ל-)",10.5,טיפוח/טיפוח פנים/ניקוי פנים/מי פנים,52001
1,bottle,4.97,"The product name includes a volume measurement (400 מל), indicating it is a single bottle of shower gel. No other pack indicators are present.",high,"The product is a volume-based item, so it is treated as a single bottle.",1419,8711700796712,אקס גל רחצה אפולו 400 מל,ג'ל רחצה לגבר אפולו (₪4.97 ל-),4.97,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,package,31.5,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a type of candy, which typically comes in packages. No explicit pack indicators were found in the name.",1420,4020400890113,ויויל סוכריות ללא סוכר טעם מנטה לימון,ויויל סוכריות ללא תוספת סוכר בטעם מנטה לימון (₪31.50 ל-),31.5,מזון ומשקאות/חטיפים וממתקים/סוכריות,52001
1,bottle,1.99,"The product name 'פינוק אל סבון לידיים בתוספת חמאת שיאה' does not contain any explicit pack quantity indicators such as units or packs. It is a liquid soap product, which typically comes in a bottle. Therefore, it is assumed to be a single bottle.",high,"The product is a liquid soap, which is typically sold in bottles. No explicit pack indicators were found, and the price is given per bottle.",1422,7290116532387,פינוק אל סבון לידיים בתוספת חמאת שיאה,סבון לידיים בתוספת חמאת שיאה (₪1.99 ל-),1.99,טיפוח/אמבט וניקוי גוף/סבון ידיים נוזלי,52001
1,bottle,1.32,"The product name contains a volume measurement (750 מל), indicating it is a single bottle of toilet cleaning gel. No explicit pack quantity indicators are present.",high,"The product is a liquid cleaning gel, typically sold in single bottles based on volume measurement.",1423,7290114966771,סאנדיי גל לניקוי אסלה 750 מל לימון-מחודש,ג'ל לניקוי אסלה בניחוח לימון (₪1.32 ל-),1.32,לבית/ניקיון ותחזוקת הבית/ניקוי אמבטיה ושירותים/נוזל לניקוי אסלה,52001
