pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,10.22,"The product name contains a volume measurement (400 מל), indicating it is a single bottle of shampoo. No other pack indicators are present.",high,"The product is a shampoo with a specified volume, which is treated as a single bottle.",1694,7290014720015,נייטשר נאט שמפו לשיער יבש-פגום 400 מל,שמפו לשיער יבש-פגום (₪10.22 ל-),10.22,טיפוח/טיפוח שיער,52001
1,package,5.39,"The product name does not contain any explicit pack quantity indicators such as 'יחידות', 'מארז', or 'זוג'. It also does not contain volume or weight measurements that would suggest a different unit type. Therefore, it is assumed to be a single package.",medium,"The product is a mineral protection stick, which typically comes as a single item. No explicit pack quantity indicators were found in the product name.",1695,7290119020065,סאן & שיין סטיק הגנה מינרלי שקוף +SPF50,& SHINE סטיק הגנה מינרלי שקוף לפנים (₪5.39 ל-),5.39,טיפוח/הגנה מהשמש,52001
1,bottle,4.9,"The product name 'GLOW מרכך מתאים לשיער ארוך' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is likely a single bottle of conditioner, as indicated by the lack of discrete item count and the nature of the product (conditioner). Therefore, the pack_quantity is assumed to be 1 with a unit_type of 'bottle'.",medium,"The product is a conditioner, typically sold in bottles. No volume or weight is specified, but the assumption of a single bottle is reasonable given the product type.",1696,7290116535807,פינוק GLOW מרכך מתאים לשיער ארוך,GLOW מרכך מתאים לשיער ארוך (₪4.90 ל-),4.9,טיפוח/טיפוח שיער/מרכך,52001
1,package,51.87,"The product name 'סנסודין משחת שיניים שיקום קליני מלבינה75' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. The '75' at the end likely refers to volume (75ml), which is not a pack quantity. Therefore, it is assumed to be a single package of toothpaste.",medium,"The product is a toothpaste, typically sold as a single package unless otherwise specified. The '75' is interpreted as volume, not affecting pack quantity.",1699,7290113560567,סנסודין משחת שיניים שיקום קליני מלבינה75,שיניים שיקום קליני מלבינה עם פלואוריד (₪51.87 ל-),51.87,טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים לשיניים רגישות,52001
2,pair,3.18,"The product name includes 'זוג', indicating a pair, which means the pack contains 2 items. The current price is ₪1.59 per item, so the normalized price is calculated as 1.59 × 2 = 3.18.",high,"The product name explicitly mentions 'זוג', confirming the pack contains two items. The volume measurement (500 מל) is not relevant for determining pack quantity.",1700,7290111600500,לייף זוג סבוני ידיים 500 מל שחור לבן,ידיים נוזלי אל סבון זוג שחור-לבן אריזת זוג (₪1.59 ל-),1.59,טיפוח/אמבט וניקוי גוף/סבון ידיים נוזלי,52001
1,diaper,1.75,"The product name 'פרידום דריי חיתולים מידה 5+ 14- (₪1.75 ליחידה)' indicates a price per individual diaper. No explicit pack quantity is provided, so we assume the price is for a single diaper.",medium,"The product name suggests individual pricing per diaper, but without explicit pack indicators, we assume a single unit for calculation.",1702,7290111346538,האגיס פרידום דריי שלב 5+,פרידום דריי חיתולים מידה 5+ 14- (₪1.75 ליחידה),1.75,תינוקות ופעוטות/החתלה/חיתולים 3-7,52001
1,package,7.97,The product name does not contain explicit pack quantity indicators or volume/weight measurements. Defaulting to a single package assumption.,medium,"The product name suggests a cereal mix, which typically comes in a single package. No explicit pack indicators are present.",1705,7290015733441,מטרנה דייסת גם וגם דגנים מעורבים,וגם דייסת דגנים מעורבים 6+ (₪7.97 ל-),7.97,תינוקות ופעוטות/אוכל לתינוקות ומוצרי הנקה והאכלה/דייסות ומחיות לתינוקות,52001
1,bottle,8.95,"The product name 'גילט קצף גילוח אורגינל 200 מל' includes a volume measurement (200 מל), indicating it is a single bottle of shaving foam. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the pricing pattern for volume-based products.",1707,3014260228668,גילט קצף גילוח אורגינל 200 מל,ג'ילט קצף גילוח אורגינל (₪8.95 ל-),8.95,טיפוח/גילוח והסרת שיער/גברים/קצף גילוח גברים,52001
1,bottle,2.82,"The product name contains a volume measurement (600 מל), indicating it is a single bottle of 600ml. No other pack indicators are present.",high,"The product is a liquid bath lotion, typically sold by volume, confirming the unit type as 'bottle'.",1709,7290017637433,MB תחליב רחצה ארומטי 600 מל יוזו,MB תחליב רחצה ארומטי - יוזו (₪2.82 ל-),2.82,טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,52001
1,package,6.6,"The product name includes a weight measurement (150 גרם), which indicates it is a weight-based item. There are no explicit pack quantity indicators, so it is treated as a single package.",high,"The product is a weight-based item (150 גרם), so it is treated as one package with high confidence.",1710,7290120935822,עוגיות מלוחות עם שמן זית 150 גרם,עוגיות מלוחות עם שמן זית (₪6.60 ל-),6.6,מזון ומשקאות/חטיפים וממתקים/חטיפים מלוחים,52001
