pack_quantity,unit_type,normalized_price,calculation,confidence,notes,retailer_product_id,barcode,original_name,canonical_name,current_price,category,store_id
1,bottle,14.38,"The product name 'חומר ניקוי רצפה לשואב' does not contain any explicit pack quantity indicators. It is likely a cleaning solution, which is typically sold by volume. Assuming it is a single bottle of cleaning solution.",high,"Assumed to be a single bottle of floor cleaner for a vacuum, as no pack indicators are present and it is a volume-based product.",2222106,6936905900739,חומר ניקוי רצפה לשואב,חומר ניקוי רצפה לשואב (₪14.38 ל-),14.38,לבית/ניקיון ותחזוקת הבית/חומרי ניקוי/חומרים לניקוי רצפות,52001
1,bottle,64.65,"The product name 'תרסיס הגנה מפני השמש SPF30' does not contain any explicit pack quantity indicators such as units, capsules, or wipes. It is a spray product, which typically comes in a single bottle. Therefore, it is assumed to be one bottle.",high,"The product is a spray, which is typically sold as a single bottle. No volume or weight measurements are present in the name, but the nature of the product suggests a single item.",2222454,871760008304,תרסיס הגנה מפני השמש SPF30,תרסיס הגנה מפני השמש SPF30 (₪64.65 ל-),64.65,טיפוח/הגנה מהשמש,52001
1,bottle,198.75,"The product name 'FRE ניקוי ולחות לפנים 8 מל' contains a volume measurement (8 מל), indicating it is a single bottle of 8ml. No other pack indicators are present.",high,"The volume measurement clearly indicates a single bottle, aligning with the rules for volume-based items.",2222459,7290019554400,FRE ניקוי ולחות לפנים 8 מל,ניקוי ולחות לפנים - PURIFY ME (₪198.75 ל-),198.75,טיפוח/טיפוח פנים/ניקוי פנים,52001
1,bottle,3.72,"The product name contains a volume measurement (750 מל), indicating it is a single bottle. No explicit pack quantity indicators are present.",high,"The product is a liquid measured by volume, so it is treated as a single bottle.",2222508,7290015381918,כביסכל מבשם פרוביוטי 750 מל - ספא,פרוביוטי רב תכליתי - ספא (₪3.72 ל-),3.72,לבית/ניקיון ותחזוקת הבית/כביסה/חומרי בישום לכביסה,52001
1,bottle,699.8,"The product name contains a volume measurement (50 מל), indicating it is a single bottle of cream. No other pack indicators are present.",high,"The product is a cream with a specified volume, treated as a single bottle.",2222540,717334203600,קרם לילה עוצמתי למראה צעיר 50 מל,קרם לילה עוצמתי למראה צעיר (₪699.80 ל-),699.8,טיפוח/טיפוח פנים/קרם פנים,52001
1,package,173.33,"The product name 'מסכת פילינג להסרת ראשים שחורים' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a mask, which typically comes in single packages unless otherwise specified.",2222556,717334265882,מסכת פילינג להסרת ראשים שחורים,מסכת פילינג להסרת ראשים שחורים (₪173.33 ל-),173.33,טיפוח/טיפוח פנים/מסכות ופילינג לעור/מסכות,52001
1,bottle,3.14,"The product name 'משקה קל בטעם מלון עם קוביות אלוורה' suggests a beverage, likely sold in a single bottle. No explicit pack indicators are present, and the product is likely volume-based.",high,"The product is a drink, typically sold in bottles, and no pack quantity indicators are present.",2222702,7290110115692,משקה קל בטעם מלון עם קוביות אלוורה,קל בטעם מלון עם קוביות אלוורה (₪3.14 ל-),3.14,מזון ומשקאות/משקאות ושתיה חמה/משקאות קלים,52001
1,bottle,5.11,"The product name 'לייף קידס קרם לחות מתיר קשרים-ירוק 350' includes a volume measurement (350), which indicates the size of the bottle. There are no explicit pack quantity indicators, so it is assumed to be a single bottle.",high,The volume measurement suggests it is a single 350ml bottle of product.,2222744,7290114969901,לייף קידס קרם לחות מתיר קשרים-ירוק 350,קידס קרם לחות מתיר קשרים -ירוק (₪5.11 ל-),5.11,טיפוח/טיפוח ילדים/סירוק קל,52001
1,bottle,9.3,"The product name contains a volume measurement (300 מל), indicating it is a single bottle of liquid. No other pack indicators are present.",high,"The product is a liquid with a specified volume, treated as a single bottle.",2222821,7290015381543,כביסכל מפיץ ריח פרוביוטי 300 מל - ספא,ריח פרוביוטי - ספא (₪9.30 ל-),9.3,לבית/ניקיון ותחזוקת הבית/מפיצי ריח ומטהרי אוויר/תרסיסי ריח,52001
1,bottle,93.27,"The product name 'מסיר איפור דו פאזי 150 מל' includes a volume measurement (150 מל), indicating it is a single bottle of makeup remover. Therefore, pack_quantity is 1 and unit_type is 'bottle'.",high,"The volume measurement clearly indicates a single bottle, aligning with the pricing pattern for volume-based products.",2223051,717334264700,מסיר איפור דו פאזי 150 מל,מסיר איפור דו פאזי (₪93.27 ל-),93.27,טיפוח/טיפוח פנים/ניקוי פנים,52001
1,package,56.0,"The product name 'OPI לק - Metallic Composition' does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a nail polish, which typically comes as a single item unless otherwise specified.",2223116,4064665004205,OPI לק - Metallic Composition,לק - Metallic Composition (₪373.33 ל-),56.0,קוסמטיקה/טיפוח ציפורניים/לק ציפורניים,3668108
1,package,1066.0,"The product name does not contain any explicit pack quantity indicators or volume/weight measurements. Therefore, it is assumed to be a single package.",medium,"The product is a cream, which typically comes in a single package unless otherwise specified.",2223124,717334267381,קרם עיניים מרענן למראה קורן - WARM,"קרם עיניים מרענן למראה קורן והפחתת נפיחות - WARM (₪1,066 ל-)",1066.0,טיפוח/טיפוח פנים/קרם פנים/קרם עיניים,52001
1,bottle,19.9,"The product name contains a volume measurement (750 מל), indicating it is a liquid product. Therefore, it is treated as a single bottle.",high,"The product is a liquid dish soap, typically sold by volume, hence treated as one bottle.",2223155,7290015381987,כביסכל נוזל כלים פרוביוטי 750 מל - ספא,כביסכל נוזל כלים פרוביוטי - ספא (₪2.65 ל-),19.9,לבית/ניקיון ותחזוקת הבית/ניקוי כלים/נוזל כלים,3667999
